row_index,file_name,object_id,image_path,gt_mask_path,category_name,primary_challenge,box_prompt_iou,box_prompt_sam_score,sam_auto_best_iou,sam_auto_best_mask_index,sam_auto_num_masks_image,sam_auto_predicted_iou,sam_auto_stability_score,sam_auto_mask_area,sam_auto_bbox_xmin,sam_auto_bbox_ymin,sam_auto_bbox_xmax,sam_auto_bbox_ymax,sam_auto_best_mask_path,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,min_mask_region_area
1794,000118.png,1990,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001990_img_000118_cat_screw.png,screw,small_parts,0.940119760479042,0.9529064297676086,0.003134796238244514,7,33,0.9671272039413452,0.9728729724884033,798.0,206.0,255.0,234.0,295.0,,cuda,vit_b,16,0.88,0.95,0,100
1795,000118.png,1991,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001991_img_000118_cat_plastic_object.png,plastic_object,small_parts,0.9655364091161756,0.9770422577857972,0.9682804674457429,2,33,0.9732401371002197,0.9802371263504028,1750.0,520.0,205.0,557.0,270.0,,cuda,vit_b,16,0.88,0.95,0,100
1796,000118.png,1992,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001992_img_000118_cat_screw.png,screw,small_parts,0.8861788617886179,0.9240167140960692,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1797,000118.png,1993,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001993_img_000118_cat_plastic_object.png,plastic_object,small_parts,0.9796954314720812,0.9740711450576782,0.9758291174817313,8,33,0.9636831283569336,0.9830124378204346,1749.0,289.0,287.0,335.0,334.0,,cuda,vit_b,16,0.88,0.95,0,100
1798,000118.png,1994,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001994_img_000118_cat_connector.png,connector,small_parts,0.95096921322691,0.968685507774353,0.9407744874715261,9,33,0.9617984890937805,0.9825783967971802,852.0,128.0,266.0,152.0,314.0,,cuda,vit_b,16,0.88,0.95,0,100
1799,000118.png,1995,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001995_img_000118_cat_screw.png,screw,small_parts,0.8896103896103896,0.9285100698471068,0.004246284501061571,8,33,0.9636831283569336,0.9830124378204346,1749.0,289.0,287.0,335.0,334.0,,cuda,vit_b,16,0.88,0.95,0,100
1800,000118.png,1996,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001996_img_000118_cat_connector.png,connector,small_parts,0.923887587822014,0.9586809277534484,0.9405469678953626,16,33,0.9512708187103271,0.9757869243621826,817.0,325.0,285.0,356.0,326.0,,cuda,vit_b,16,0.88,0.95,0,100
1801,000118.png,1997,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001997_img_000118_cat_screw.png,screw,small_parts,0.9026548672566372,0.9087766408920288,0.0011117287381878821,6,33,0.9671506881713867,0.9813193082809448,1694.0,84.0,214.0,147.0,251.0,,cuda,vit_b,16,0.88,0.95,0,100
1802,000118.png,1998,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001998_img_000118_cat_screw.png,screw,small_parts,0.9181818181818182,0.9455344676971436,0.0008493771234428086,22,33,0.9204297661781311,0.9638625383377075,3329.0,83.0,214.0,157.0,278.0,,cuda,vit_b,16,0.88,0.95,0,100
1803,000118.png,1999,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001999_img_000118_cat_plastic_object.png,plastic_object,small_parts,0.9726962457337884,0.9799379110336304,0.9675701839303001,4,33,0.9724907875061035,0.9743713736534119,2042.0,491.0,202.0,528.0,268.0,,cuda,vit_b,16,0.88,0.95,0,100
1805,000118.png,2001,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002001_img_000118_cat_screw.png,screw,small_parts,0.7555555555555555,0.946154773235321,0.7157894736842105,19,33,0.94096839427948,0.9895287752151489,189.0,286.0,252.0,302.0,265.0,,cuda,vit_b,16,0.88,0.95,0,100
1806,000118.png,2002,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002002_img_000118_cat_connector.png,connector,small_parts,0.9598051157125456,0.9466840624809264,0.003117206982543641,7,33,0.9671272039413452,0.9728729724884033,798.0,206.0,255.0,234.0,295.0,,cuda,vit_b,16,0.88,0.95,0,100
1807,000118.png,2003,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002003_img_000118_cat_screw.png,screw,small_parts,0.93125,0.92813903093338,0.939297124600639,20,33,0.9329708814620972,0.9900000095367432,297.0,318.0,333.0,345.0,355.0,,cuda,vit_b,16,0.88,0.95,0,100
1808,000118.png,2004,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002004_img_000118_cat_connector.png,connector,small_parts,0.9615384615384616,0.955346703529358,0.9492140266021766,7,33,0.9671272039413452,0.9728729724884033,798.0,206.0,255.0,234.0,295.0,,cuda,vit_b,16,0.88,0.95,0,100
1809,000118.png,2005,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002005_img_000118_cat_screw.png,screw,small_parts,0.8322147651006712,0.9553588032722472,0.9160493827160494,23,33,0.9147316217422485,0.9526184797286987,388.0,8.0,273.0,28.0,298.0,,cuda,vit_b,16,0.88,0.95,0,100
1810,000118.png,2006,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002006_img_000118_cat_screw.png,screw,small_parts,0.9346938775510204,0.9666229486465454,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1811,000118.png,2007,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002007_img_000118_cat_connector.png,connector,small_parts,0.9822485207100592,0.9779423475265504,0.9752100840336134,1,33,0.9848244190216064,0.9822710156440735,2353.0,67.0,284.0,137.0,321.0,,cuda,vit_b,16,0.88,0.95,0,100
1812,000118.png,2008,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002008_img_000118_cat_screw.png,screw,small_parts,0.8855721393034826,0.9583537578582764,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1813,000118.png,2009,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002009_img_000118_cat_screw.png,screw,small_parts,0.9509803921568628,0.961965799331665,0.9575163398692811,17,33,0.9489892721176147,0.9898648858070374,293.0,248.0,350.0,266.0,373.0,,cuda,vit_b,16,0.88,0.95,0,100
1814,000118.png,2010,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002010_img_000118_cat_box.png,box,small_parts,0.98023598820059,0.9924693703651428,0.9801708059291253,31,33,0.972015380859375,0.9757420420646667,10002.0,389.0,173.0,523.0,290.0,,cuda,vit_b,16,0.88,0.95,0,100
1815,000118.png,2011,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002011_img_000118_cat_screw.png,screw,small_parts,0.8629441624365483,0.935721516609192,0.2823920265780731,15,33,0.9514151215553284,0.9764309525489807,587.0,9.0,272.0,36.0,300.0,,cuda,vit_b,16,0.88,0.95,0,100
1816,000118.png,2012,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002012_img_000118_cat_connector.png,connector,small_parts,0.9629179331306992,0.9664207696914672,0.9554216867469879,14,33,0.9527857303619385,0.9740651249885559,1632.0,83.0,242.0,157.0,278.0,,cuda,vit_b,16,0.88,0.95,0,100
1817,000118.png,2013,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002013_img_000118_cat_connector.png,connector,small_parts,0.9218543046357616,0.9603192806243896,0.9066666666666666,32,33,0.9563388228416443,0.9737569093704224,704.0,236.0,173.0,261.0,209.0,,cuda,vit_b,16,0.88,0.95,0,100
1818,000118.png,2014,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002014_img_000118_cat_metal_part.png,metal_part,small_parts,0.9627293577981652,0.9716598987579346,0.9524899828277046,21,33,0.9281022548675537,0.9741480350494385,1674.0,126.0,154.0,179.0,207.0,,cuda,vit_b,16,0.88,0.95,0,100
1819,000118.png,2015,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002015_img_000118_cat_screw.png,screw,small_parts,0.8814229249011858,0.9296005368232728,0.0019550342130987292,7,33,0.9671272039413452,0.9728729724884033,798.0,206.0,255.0,234.0,295.0,,cuda,vit_b,16,0.88,0.95,0,100
1820,000118.png,2016,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002016_img_000118_cat_screw.png,screw,small_parts,0.8076923076923077,0.9452681541442872,0.8273381294964028,26,33,0.9016852378845215,0.9746376872062683,272.0,494.0,275.0,510.0,294.0,,cuda,vit_b,16,0.88,0.95,0,100
1821,000118.png,2017,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002017_img_000118_cat_screw.png,screw,small_parts,0.8647342995169082,0.9465104341506958,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1822,000118.png,2018,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002018_img_000118_cat_cable.png,cable,small_parts,0.7074190177638453,0.9259100556373596,0.001258917331095258,6,33,0.9671506881713867,0.9813193082809448,1694.0,84.0,214.0,147.0,251.0,,cuda,vit_b,16,0.88,0.95,0,100
1823,000118.png,2019,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002019_img_000118_cat_screw.png,screw,small_parts,0.8961538461538462,0.9521004557609558,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1824,000118.png,2020,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002020_img_000118_cat_screw.png,screw,small_parts,0.9069148936170212,0.974306583404541,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1825,000118.png,2021,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002021_img_000118_cat_connector.png,connector,small_parts,0.9627079747561677,0.9797489047050476,0.9661697247706422,6,33,0.9671506881713867,0.9813193082809448,1694.0,84.0,214.0,147.0,251.0,,cuda,vit_b,16,0.88,0.95,0,100
1826,000118.png,2022,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002022_img_000118_cat_screw.png,screw,small_parts,0.8258426966292135,0.9488301873207092,0.0,-1,33,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1827,000118.png,2023,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002023_img_000118_cat_robot_gripper.png,robot_gripper,small_parts,0.9768457481872116,1.0002689361572266,0.8064863410039026,3,33,0.9725176692008972,0.976446807384491,14712.0,138.0,107.0,351.0,226.0,,cuda,vit_b,16,0.88,0.95,0,100
1828,000118.png,2024,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002024_img_000118_cat_robot_gripper.png,robot_gripper,small_parts,0.9109052031361368,0.9323589205741882,0.9102011494252874,18,33,0.9488041400909424,0.9818593859672546,1306.0,211.0,164.0,236.0,216.0,,cuda,vit_b,16,0.88,0.95,0,100
1829,000118.png,2025,data/cogar_sim_500/rgb/000118.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002025_img_000118_cat_robot_gripper.png,robot_gripper,small_parts,0.92807570977918,0.971092939376831,0.9249211356466877,13,33,0.9537680149078369,0.9788499474525452,1503.0,278.0,163.0,302.0,226.0,,cuda,vit_b,16,0.88,0.95,0,100
1830,000119.png,2028,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002028_img_000119_cat_metal_part.png,metal_part,dynamic_scene,0.9432367149758454,0.9206252694129944,0.08433921386567626,14,19,1.0048483610153198,0.9812530279159546,6194.0,134.0,288.0,211.0,394.0,,cuda,vit_b,16,0.88,0.95,0,100
1831,000119.png,2029,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002029_img_000119_cat_tool.png,tool,dynamic_scene,0.7701505757307352,0.91022390127182,0.0007797270955165692,4,19,0.9874279499053955,0.9867382645606995,3144.0,395.0,178.0,448.0,253.0,,cuda,vit_b,16,0.88,0.95,0,100
1832,000119.png,2030,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002030_img_000119_cat_plastic_object.png,plastic_object,dynamic_scene,0.9778060760414772,0.9780257344245912,0.9551157448312423,16,19,0.9555801749229431,0.9583626389503479,5575.0,103.0,216.0,203.0,303.0,,cuda,vit_b,16,0.88,0.95,0,100
1833,000119.png,2031,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002031_img_000119_cat_plastic_object.png,plastic_object,dynamic_scene,0.98441498022796,0.9868789911270142,0.9846440204746394,1,19,1.0152862071990967,0.9917705059051514,4232.0,228.0,299.0,280.0,389.0,,cuda,vit_b,16,0.88,0.95,0,100
1834,000119.png,2032,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002032_img_000119_cat_glass_object.png,glass_object,dynamic_scene,0.9830508474576272,0.9800279140472412,0.9810318664643399,2,19,0.9929957985877991,0.9841917157173157,3889.0,303.0,91.0,376.0,153.0,,cuda,vit_b,16,0.88,0.95,0,100
1835,000119.png,2033,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002033_img_000119_cat_screw.png,screw,dynamic_scene,0.8669950738916257,0.9561225175857544,0.0,-1,19,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1836,000119.png,2034,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002034_img_000119_cat_plastic_object.png,plastic_object,dynamic_scene,0.3991525423728813,0.867779016494751,0.014874915483434753,11,19,0.9249149560928345,0.9682203531265259,932.0,59.0,239.0,87.0,282.0,,cuda,vit_b,16,0.88,0.95,0,100
1837,000119.png,2035,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002035_img_000119_cat_connector.png,connector,dynamic_scene,0.949516648764769,0.9739812612533568,0.947481243301179,11,19,0.9249149560928345,0.9682203531265259,932.0,59.0,239.0,87.0,282.0,,cuda,vit_b,16,0.88,0.95,0,100
1838,000119.png,2036,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002036_img_000119_cat_plastic_object.png,plastic_object,dynamic_scene,0.9822840873141412,0.9821006059646606,0.9826334070097884,4,19,0.9874279499053955,0.9867382645606995,3144.0,395.0,178.0,448.0,253.0,,cuda,vit_b,16,0.88,0.95,0,100
1839,000119.png,2037,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002037_img_000119_cat_glass_object.png,glass_object,dynamic_scene,0.5764963012777404,0.9409120082855223,0.3593671099141559,17,19,0.9261407256126404,0.9631128907203674,2165.0,72.0,155.0,131.0,201.0,,cuda,vit_b,16,0.88,0.95,0,100
1840,000119.png,2038,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002038_img_000119_cat_screw.png,screw,dynamic_scene,0.9156626506024096,0.934022843837738,0.0,-1,19,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1841,000119.png,2039,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002039_img_000119_cat_cable.png,cable,dynamic_scene,0.8613514145429039,0.961604654788971,0.0,-1,19,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1842,000119.png,2040,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002040_img_000119_cat_plastic_object.png,plastic_object,dynamic_scene,0.9096659098280896,0.9768537282943726,0.902599486521181,14,19,1.0048483610153198,0.9812530279159546,6194.0,134.0,288.0,211.0,394.0,,cuda,vit_b,16,0.88,0.95,0,100
1843,000119.png,2041,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002041_img_000119_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.956898248376304,0.9942766427993774,0.9593805367806286,9,19,0.9426757097244263,0.974659264087677,14913.0,226.0,121.0,456.0,244.0,,cuda,vit_b,16,0.88,0.95,0,100
1844,000119.png,2042,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002042_img_000119_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.8612099644128114,0.9360621571540833,0.8008150789607743,7,19,0.9541714191436768,0.9837194681167603,1587.0,284.0,222.0,321.0,274.0,,cuda,vit_b,16,0.88,0.95,0,100
1845,000119.png,2043,data/cogar_sim_500/rgb/000119.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002043_img_000119_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.9540918163672656,0.9537553191184998,0.003919263178522437,4,19,0.9874279499053955,0.9867382645606995,3144.0,395.0,178.0,448.0,253.0,,cuda,vit_b,16,0.88,0.95,0,100
1846,000120.png,2046,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002046_img_000120_cat_box.png,box,reflective_metal,0.9858327574291638,0.9735543727874756,0.9794097460535347,7,19,0.9660816192626953,0.9772688150405884,5780.0,376.0,131.0,492.0,220.0,,cuda,vit_b,16,0.88,0.95,0,100
1847,000120.png,2047,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002047_img_000120_cat_tool.png,tool,reflective_metal,0.9519566059666796,0.9792156219482422,0.9535063928709803,9,19,0.9534554481506348,0.9796556830406189,2528.0,485.0,211.0,565.0,277.0,,cuda,vit_b,16,0.88,0.95,0,100
1848,000120.png,2048,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002048_img_000120_cat_metal_part.png,metal_part,reflective_metal,0.9187935034802784,0.9429936408996582,0.8365853658536585,13,19,0.91148841381073,0.9602272510528564,344.0,324.0,196.0,342.0,229.0,,cuda,vit_b,16,0.88,0.95,0,100
1849,000120.png,2049,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002049_img_000120_cat_tool.png,tool,reflective_metal,0.6171843485276322,0.9310033917427064,0.00027800945232137893,1,19,0.9966213703155518,0.9893283247947693,4750.0,278.0,261.0,341.0,350.0,,cuda,vit_b,16,0.88,0.95,0,100
1850,000120.png,2050,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002050_img_000120_cat_screw.png,screw,reflective_metal,0.8617021276595744,0.9155292510986328,0.07136640557006092,18,19,0.9446201920509338,0.9810752868652344,2295.0,228.0,102.0,305.0,178.0,,cuda,vit_b,16,0.88,0.95,0,100
1851,000120.png,2051,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002051_img_000120_cat_screw.png,screw,reflective_metal,0.906040268456376,0.9540009498596193,0.0,-1,19,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
1852,000120.png,2052,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002052_img_000120_cat_tool.png,tool,reflective_metal,0.9204265791632484,0.9544785618782043,0.5908159081590816,4,19,0.9712536334991455,0.9862542748451233,1442.0,204.0,321.0,261.0,366.0,,cuda,vit_b,16,0.88,0.95,0,100
1853,000120.png,2053,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002053_img_000120_cat_box.png,box,reflective_metal,0.9889230196406964,0.9907057881355286,0.9862874085055129,17,19,0.9654338359832764,0.9793453216552734,10708.0,163.0,227.0,313.0,357.0,,cuda,vit_b,16,0.88,0.95,0,100
1854,000120.png,2054,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002054_img_000120_cat_tool.png,tool,reflective_metal,0.900925925925926,0.9500548839569092,0.7197750702905342,12,19,0.9325841665267944,0.9751104116439819,2459.0,473.0,261.0,534.0,322.0,,cuda,vit_b,16,0.88,0.95,0,100
1855,000120.png,2055,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002055_img_000120_cat_plastic_object.png,plastic_object,reflective_metal,0.9889283476081052,0.9860316514968872,0.9893439197659841,1,19,0.9966213703155518,0.9893283247947693,4750.0,278.0,261.0,341.0,350.0,,cuda,vit_b,16,0.88,0.95,0,100
1856,000120.png,2056,data/cogar_sim_500/rgb/000120.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00002056_img_000120_cat_tool.png,tool,reflective_metal,0.9525849335302806,0.9867438673973083,0.9509673608034264,8,19,0.9607330560684204,0.980997622013092,6666.0,278.0,335.0,458.0,479.0,,cuda,vit_b,16,0.88,0.95,0,100
