image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic
208,000207.png,data/cogar_sim_500_final/rgb/000207.png,1737,2,robot_gripper,223.0,330.0,48.0,51.0,1226.0,partial_occlusion,0,1,1,1,0
209,000208.png,data/cogar_sim_500_final/rgb/000208.png,1738,1,table,0.0,0.0,640.0,480.0,139684.0,small_parts,1,0,0,1,0
209,000208.png,data/cogar_sim_500_final/rgb/000208.png,1739,1,table,0.0,0.0,590.0,480.0,153676.0,small_parts,1,0,0,1,0
209,000208.png,data/cogar_sim_500_final/rgb/000208.png,1740,6,screw,468.0,267.0,20.0,30.0,390.0,small_parts,1,0,0,1,0
209,000208.png,data/cogar_sim_500_final/rgb/000208.png,1741,7,connector,406.0,298.0,21.0,22.0,267.0,small_parts,1,0,0,1,0
209,000208.png,data/cogar_sim_500_final/rgb/000208.png,1742,6,screw,475.0,256.0,22.0,24.0,307.0,small_parts,1,0,0,1,0
209,000208.png,data/cogar_sim_500_final/rgb/000208.png,1743,3,metal_part,307.0,116.0,49.0,73.0,2465.0,small_parts,1,0,0,1,0
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1744,1,table,0.0,20.0,640.0,460.0,205426.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1745,1,table,223.0,0.0,417.0,319.0,70779.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1746,5,plastic_object,276.0,225.0,54.0,40.0,981.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1747,5,plastic_object,192.0,228.0,46.0,65.0,2338.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1748,6,screw,297.0,212.0,2.0,6.0,10.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1749,2,robot_gripper,169.0,90.0,235.0,119.0,13492.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1750,2,robot_gripper,263.0,106.0,35.0,105.0,1192.0,dynamic_scene,0,0,1,1,1
210,000209.png,data/cogar_sim_500_final/rgb/000209.png,1751,2,robot_gripper,298.0,125.0,39.0,132.0,2712.0,dynamic_scene,0,0,1,1,1
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1752,1,table,0.0,61.0,640.0,419.0,184611.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1753,1,table,0.0,0.0,640.0,201.0,83735.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1754,3,metal_part,160.0,279.0,140.0,148.0,11865.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1755,3,metal_part,241.0,212.0,44.0,41.0,182.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1756,9,tool,285.0,225.0,211.0,154.0,7249.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1757,5,plastic_object,435.0,262.0,85.0,53.0,3620.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1758,2,robot_gripper,200.0,123.0,206.0,104.0,13233.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1759,2,robot_gripper,240.0,147.0,40.0,119.0,1520.0,reflective_metal,1,0,1,0,0
211,000210.png,data/cogar_sim_500_final/rgb/000210.png,1760,2,robot_gripper,317.0,196.0,35.0,43.0,1185.0,reflective_metal,1,0,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1761,1,table,0.0,0.0,640.0,480.0,255223.0,transparent_glass,0,1,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1762,4,glass_object,158.0,64.0,111.0,142.0,7698.0,transparent_glass,0,1,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1763,5,plastic_object,209.0,214.0,70.0,88.0,4838.0,transparent_glass,0,1,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1764,4,glass_object,288.0,209.0,91.0,177.0,14047.0,transparent_glass,0,1,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1765,2,robot_gripper,209.0,45.0,210.0,150.0,14862.0,transparent_glass,0,1,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1766,2,robot_gripper,255.0,91.0,51.0,150.0,3314.0,transparent_glass,0,1,1,0,0
212,000211.png,data/cogar_sim_500_final/rgb/000211.png,1767,2,robot_gripper,297.0,69.0,45.0,121.0,1284.0,transparent_glass,0,1,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1768,1,table,0.0,0.0,640.0,480.0,233281.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1769,10,box,312.0,300.0,185.0,179.0,16903.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1770,9,tool,139.0,0.0,187.0,103.0,7597.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1771,3,metal_part,462.0,252.0,170.0,110.0,13676.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1772,5,plastic_object,316.0,15.0,95.0,106.0,5451.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1773,5,plastic_object,168.0,316.0,86.0,65.0,3761.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1774,5,plastic_object,179.0,101.0,89.0,91.0,4128.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1775,2,robot_gripper,218.0,118.0,314.0,212.0,19635.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1776,2,robot_gripper,307.0,144.0,55.0,59.0,1790.0,partial_occlusion,1,0,1,0,0
213,000212.png,data/cogar_sim_500_final/rgb/000212.png,1777,2,robot_gripper,413.0,195.0,52.0,38.0,978.0,partial_occlusion,1,0,1,0,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1778,1,table,0.0,0.0,640.0,480.0,225270.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1779,1,table,0.0,370.0,8.0,110.0,480.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1780,6,screw,470.0,272.0,34.0,31.0,687.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1781,8,cable,26.0,192.0,423.0,23.0,5421.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1782,7,connector,138.0,130.0,77.0,45.0,2431.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1783,5,plastic_object,313.0,148.0,16.0,23.0,153.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1784,5,plastic_object,311.0,147.0,7.0,33.0,151.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1785,8,cable,471.0,347.0,169.0,61.0,3590.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1786,10,box,353.0,78.0,187.0,150.0,18715.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1787,9,tool,197.0,165.0,156.0,59.0,1970.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1788,6,screw,158.0,417.0,40.0,37.0,760.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1789,2,robot_gripper,195.0,12.0,205.0,154.0,13023.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1790,2,robot_gripper,246.0,57.0,66.0,204.0,10976.0,small_parts,1,0,1,1,0
214,000213.png,data/cogar_sim_500_final/rgb/000213.png,1791,2,robot_gripper,216.0,18.0,59.0,199.0,5190.0,small_parts,1,0,1,1,0
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1792,1,table,0.0,19.0,640.0,461.0,178183.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1793,1,table,0.0,0.0,640.0,184.0,64984.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1794,3,metal_part,185.0,190.0,97.0,94.0,4810.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1795,5,plastic_object,291.0,254.0,70.0,81.0,4444.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1796,9,tool,134.0,332.0,321.0,122.0,12010.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1797,8,cable,86.0,239.0,294.0,62.0,3373.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1798,7,connector,513.0,347.0,48.0,75.0,2473.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1799,2,robot_gripper,194.0,134.0,382.0,135.0,31019.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1800,2,robot_gripper,321.0,121.0,43.0,148.0,2223.0,dynamic_scene,1,0,1,1,1
215,000214.png,data/cogar_sim_500_final/rgb/000214.png,1801,2,robot_gripper,411.0,143.0,55.0,170.0,3681.0,dynamic_scene,1,0,1,1,1
216,000215.png,data/cogar_sim_500_final/rgb/000215.png,1802,1,table,0.0,452.0,640.0,28.0,16388.0,reflective_metal,1,0,1,0,0
216,000215.png,data/cogar_sim_500_final/rgb/000215.png,1803,1,table,0.0,0.0,640.0,456.0,290812.0,reflective_metal,1,0,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1804,1,table,0.0,32.0,640.0,448.0,172010.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1805,1,table,168.0,0.0,472.0,206.0,39461.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1806,4,glass_object,389.0,39.0,95.0,60.0,3223.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1807,4,glass_object,271.0,35.0,141.0,216.0,15531.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1808,4,glass_object,506.0,197.0,134.0,231.0,25455.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1809,10,box,376.0,171.0,127.0,87.0,4348.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1810,4,glass_object,483.0,91.0,70.0,147.0,5303.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1811,4,glass_object,212.0,65.0,69.0,184.0,10994.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1812,2,robot_gripper,299.0,85.0,218.0,109.0,14961.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1813,2,robot_gripper,373.0,76.0,37.0,164.0,1659.0,transparent_glass,0,1,1,0,0
217,000216.png,data/cogar_sim_500_final/rgb/000216.png,1814,2,robot_gripper,423.0,83.0,62.0,201.0,5777.0,transparent_glass,0,1,1,0,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1815,1,table,0.0,38.0,640.0,442.0,205411.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1816,1,table,0.0,0.0,640.0,142.0,52285.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1817,10,box,421.0,31.0,137.0,118.0,9145.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1818,3,metal_part,79.0,173.0,38.0,122.0,3547.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1819,6,screw,116.0,201.0,16.0,16.0,179.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1820,4,glass_object,241.0,49.0,77.0,141.0,5074.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1821,9,tool,326.0,108.0,117.0,106.0,474.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1822,5,plastic_object,414.0,230.0,101.0,94.0,7669.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1823,2,robot_gripper,249.0,96.0,241.0,113.0,18449.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1824,2,robot_gripper,291.0,103.0,43.0,162.0,3351.0,partial_occlusion,1,1,1,1,0
218,000217.png,data/cogar_sim_500_final/rgb/000217.png,1825,2,robot_gripper,381.0,183.0,45.0,48.0,1616.0,partial_occlusion,1,1,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1826,1,table,0.0,0.0,640.0,480.0,205298.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1827,1,table,0.0,0.0,399.0,260.0,49229.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1828,6,screw,279.0,119.0,15.0,15.0,173.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1829,7,connector,107.0,273.0,84.0,62.0,2578.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1830,6,screw,160.0,276.0,16.0,7.0,85.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1831,10,box,104.0,112.0,180.0,118.0,11260.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1832,6,screw,442.0,159.0,21.0,18.0,267.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1833,7,connector,201.0,257.0,7.0,7.0,26.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1834,7,connector,402.0,183.0,82.0,34.0,2581.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1835,5,plastic_object,477.0,144.0,71.0,95.0,5056.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1836,6,screw,297.0,391.0,22.0,28.0,450.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1837,7,connector,122.0,217.0,77.0,41.0,2148.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1838,2,robot_gripper,184.0,83.0,269.0,194.0,23630.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1839,2,robot_gripper,254.0,233.0,53.0,77.0,2813.0,small_parts,0,0,1,1,0
219,000218.png,data/cogar_sim_500_final/rgb/000218.png,1840,2,robot_gripper,312.0,119.0,50.0,129.0,1325.0,small_parts,0,0,1,1,0
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1841,1,table,0.0,0.0,640.0,480.0,262279.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1842,1,table,478.0,0.0,162.0,19.0,1623.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1843,3,metal_part,213.0,221.0,39.0,14.0,323.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1844,5,plastic_object,328.0,342.0,92.0,93.0,6713.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1845,8,cable,277.0,87.0,30.0,393.0,5458.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1846,5,plastic_object,458.0,75.0,83.0,117.0,6821.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1847,5,plastic_object,449.0,299.0,100.0,84.0,6586.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1848,2,robot_gripper,77.0,200.0,256.0,115.0,15602.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1849,2,robot_gripper,136.0,197.0,62.0,27.0,725.0,dynamic_scene,1,0,1,0,1
220,000219.png,data/cogar_sim_500_final/rgb/000219.png,1850,2,robot_gripper,250.0,211.0,46.0,34.0,1070.0,dynamic_scene,1,0,1,0,1
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1851,1,table,0.0,0.0,640.0,480.0,272183.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1852,3,metal_part,357.0,336.0,86.0,73.0,4987.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1853,3,metal_part,151.0,336.0,86.0,90.0,4140.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1854,3,metal_part,364.0,212.0,63.0,75.0,4256.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1855,3,metal_part,412.0,256.0,52.0,92.0,3511.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1856,3,metal_part,224.0,251.0,65.0,98.0,4279.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1857,9,tool,456.0,81.0,90.0,162.0,3186.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1858,3,metal_part,471.0,118.0,120.0,93.0,7146.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1859,3,metal_part,353.0,129.0,40.0,45.0,1287.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1860,7,connector,217.0,330.0,38.0,61.0,1092.0,reflective_metal,1,0,0,1,0
221,000220.png,data/cogar_sim_500_final/rgb/000220.png,1861,3,metal_part,473.0,240.0,43.0,35.0,1133.0,reflective_metal,1,0,0,1,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1862,1,table,0.0,0.0,640.0,480.0,242777.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1863,1,table,0.0,393.0,152.0,87.0,6683.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1864,3,metal_part,560.0,322.0,66.0,83.0,4280.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1865,9,tool,353.0,325.0,201.0,155.0,6214.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1866,5,plastic_object,226.0,285.0,39.0,54.0,873.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1867,4,glass_object,150.0,37.0,139.0,145.0,11247.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1868,3,metal_part,383.0,119.0,120.0,150.0,10024.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1869,4,glass_object,616.0,197.0,24.0,68.0,1231.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1870,2,robot_gripper,137.0,90.0,213.0,292.0,18140.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1871,2,robot_gripper,250.0,261.0,67.0,64.0,2267.0,transparent_glass,1,1,1,0,0
222,000221.png,data/cogar_sim_500_final/rgb/000221.png,1872,2,robot_gripper,133.0,195.0,82.0,73.0,3464.0,transparent_glass,1,1,1,0,0
223,000222.png,data/cogar_sim_500_final/rgb/000222.png,1873,1,table,0.0,420.0,640.0,60.0,25210.0,partial_occlusion,1,1,1,1,0
223,000222.png,data/cogar_sim_500_final/rgb/000222.png,1874,1,table,0.0,0.0,640.0,461.0,281990.0,partial_occlusion,1,1,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1875,1,table,0.0,0.0,640.0,480.0,269567.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1876,7,connector,306.0,284.0,61.0,80.0,2145.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1877,8,cable,196.0,168.0,277.0,295.0,3805.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1878,3,metal_part,492.0,156.0,70.0,46.0,2478.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1879,7,connector,308.0,110.0,47.0,42.0,1798.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1880,7,connector,60.0,248.0,40.0,77.0,2361.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1881,6,screw,527.0,112.0,26.0,23.0,426.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1882,7,connector,469.0,118.0,37.0,95.0,2012.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1883,6,screw,321.0,331.0,26.0,14.0,65.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1884,7,connector,209.0,322.0,50.0,78.0,1730.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1885,7,connector,114.0,296.0,31.0,33.0,445.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1886,3,metal_part,26.0,313.0,112.0,58.0,4478.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1887,7,connector,220.0,300.0,75.0,26.0,1384.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1888,2,robot_gripper,123.0,159.0,163.0,215.0,13419.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1889,2,robot_gripper,134.0,274.0,30.0,35.0,458.0,small_parts,1,0,1,1,0
224,000223.png,data/cogar_sim_500_final/rgb/000223.png,1890,2,robot_gripper,183.0,184.0,33.0,40.0,629.0,small_parts,1,0,1,1,0
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1891,1,table,0.0,20.0,640.0,460.0,244362.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1892,5,plastic_object,332.0,298.0,49.0,63.0,2418.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1893,7,connector,380.0,229.0,34.0,32.0,202.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1894,5,plastic_object,383.0,188.0,2.0,26.0,9.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1895,8,cable,443.0,245.0,19.0,103.0,1423.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1896,7,connector,308.0,240.0,27.0,49.0,1078.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1897,8,cable,338.0,182.0,116.0,95.0,837.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1898,2,robot_gripper,305.0,91.0,144.0,115.0,8473.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1899,2,robot_gripper,348.0,95.0,40.0,130.0,2162.0,dynamic_scene,0,0,1,1,1
225,000224.png,data/cogar_sim_500_final/rgb/000224.png,1900,2,robot_gripper,382.0,126.0,46.0,127.0,2311.0,dynamic_scene,0,0,1,1,1
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1901,1,table,0.0,0.0,640.0,480.0,278422.0,reflective_metal,1,0,1,1,0
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1902,9,tool,225.0,182.0,182.0,144.0,4595.0,reflective_metal,1,0,1,1,0
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1903,10,box,57.0,251.0,156.0,143.0,10021.0,reflective_metal,1,0,1,1,0
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1904,6,screw,336.0,91.0,23.0,25.0,388.0,reflective_metal,1,0,1,1,0
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1905,2,robot_gripper,261.0,177.0,238.0,115.0,11298.0,reflective_metal,1,0,1,1,0
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1906,2,robot_gripper,310.0,186.0,42.0,49.0,1350.0,reflective_metal,1,0,1,1,0
226,000225.png,data/cogar_sim_500_final/rgb/000225.png,1907,2,robot_gripper,400.0,188.0,48.0,37.0,1126.0,reflective_metal,1,0,1,1,0
227,000226.png,data/cogar_sim_500_final/rgb/000226.png,1908,1,table,0.0,432.0,86.0,48.0,2118.0,transparent_glass,1,1,1,1,0
227,000226.png,data/cogar_sim_500_final/rgb/000226.png,1909,1,table,0.0,0.0,640.0,480.0,297455.0,transparent_glass,1,1,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1910,1,table,0.0,0.0,640.0,480.0,262186.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1911,5,plastic_object,260.0,208.0,53.0,73.0,2969.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1912,3,metal_part,339.0,125.0,38.0,85.0,2376.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1913,6,screw,311.0,229.0,12.0,18.0,132.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1914,5,plastic_object,413.0,141.0,43.0,65.0,2181.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1915,3,metal_part,210.0,77.0,47.0,74.0,2830.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1916,7,connector,259.0,134.0,55.0,41.0,1624.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1917,2,robot_gripper,215.0,9.0,297.0,153.0,20809.0,partial_occlusion,1,0,1,1,0
228,000227.png,data/cogar_sim_500_final/rgb/000227.png,1918,2,robot_gripper,327.0,35.0,43.0,115.0,1186.0,partial_occlusion,1,0,1,1,0
