image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,gt_mask_path
192,000191.png,data/cogar_sim_500_final/rgb/000191.png,1596,2,robot_gripper,311.0,204.0,36.0,45.0,1019.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001596_img_000191_cat_robot_gripper.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1597,1,table,0.0,19.0,640.0,461.0,231487.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001597_img_000192_cat_table.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1598,9,tool,387.0,225.0,3.0,16.0,33.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001598_img_000192_cat_tool.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1599,9,tool,313.0,241.0,83.0,52.0,867.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001599_img_000192_cat_tool.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1600,5,plastic_object,391.0,202.0,69.0,86.0,4013.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001600_img_000192_cat_plastic_object.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1601,10,box,388.0,167.0,120.0,122.0,6824.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001601_img_000192_cat_box.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1602,6,screw,174.0,273.0,15.0,14.0,165.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001602_img_000192_cat_screw.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1603,2,robot_gripper,290.0,103.0,98.0,165.0,8915.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001603_img_000192_cat_robot_gripper.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1604,2,robot_gripper,324.0,232.0,39.0,58.0,1035.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001604_img_000192_cat_robot_gripper.png
193,000192.png,data/cogar_sim_500_final/rgb/000192.png,1605,2,robot_gripper,274.0,137.0,38.0,131.0,4462.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001605_img_000192_cat_robot_gripper.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1606,1,table,0.0,115.0,640.0,365.0,176912.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001606_img_000193_cat_table.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1607,1,table,0.0,0.0,640.0,169.0,88166.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001607_img_000193_cat_table.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1608,5,plastic_object,522.0,350.0,102.0,111.0,8690.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001608_img_000193_cat_plastic_object.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1609,3,metal_part,239.0,210.0,59.0,52.0,2185.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001609_img_000193_cat_metal_part.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1610,6,screw,216.0,209.0,19.0,21.0,337.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001610_img_000193_cat_screw.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1611,7,connector,377.0,386.0,77.0,70.0,3243.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001611_img_000193_cat_connector.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1612,7,connector,334.0,342.0,45.0,63.0,1760.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001612_img_000193_cat_connector.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1613,6,screw,0.0,363.0,20.0,31.0,523.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001613_img_000193_cat_screw.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1614,9,tool,0.0,256.0,206.0,70.0,7624.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001614_img_000193_cat_tool.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1615,3,metal_part,42.0,99.0,62.0,114.0,6630.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001615_img_000193_cat_metal_part.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1616,9,tool,102.0,157.0,105.0,39.0,3031.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001616_img_000193_cat_tool.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1617,7,connector,90.0,338.0,87.0,76.0,3620.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001617_img_000193_cat_connector.png
194,000193.png,data/cogar_sim_500_final/rgb/000193.png,1618,3,metal_part,468.0,122.0,82.0,101.0,4479.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001618_img_000193_cat_metal_part.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1619,1,table,0.0,0.0,640.0,480.0,209004.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001619_img_000194_cat_table.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1620,1,table,65.0,0.0,575.0,210.0,60463.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001620_img_000194_cat_table.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1621,5,plastic_object,150.0,143.0,30.0,43.0,872.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001621_img_000194_cat_plastic_object.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1622,5,plastic_object,45.0,155.0,57.0,107.0,3529.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001622_img_000194_cat_plastic_object.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1623,5,plastic_object,331.0,201.0,14.0,23.0,201.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001623_img_000194_cat_plastic_object.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1624,3,metal_part,88.0,135.0,70.0,126.0,6624.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001624_img_000194_cat_metal_part.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1625,3,metal_part,481.0,329.0,49.0,73.0,2797.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001625_img_000194_cat_metal_part.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1626,5,plastic_object,357.0,209.0,73.0,69.0,3362.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001626_img_000194_cat_plastic_object.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1627,2,robot_gripper,288.0,114.0,232.0,131.0,17861.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001627_img_000194_cat_robot_gripper.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1628,2,robot_gripper,344.0,123.0,46.0,118.0,603.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001628_img_000194_cat_robot_gripper.png
195,000194.png,data/cogar_sim_500_final/rgb/000194.png,1629,2,robot_gripper,424.0,146.0,57.0,141.0,1884.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001629_img_000194_cat_robot_gripper.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1630,1,table,0.0,4.0,640.0,476.0,197901.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001630_img_000195_cat_table.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1631,1,table,177.0,0.0,463.0,290.0,66610.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001631_img_000195_cat_table.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1632,3,metal_part,317.0,105.0,43.0,63.0,1286.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001632_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1633,3,metal_part,550.0,235.0,84.0,130.0,5796.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001633_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1634,7,connector,262.0,142.0,30.0,20.0,256.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001634_img_000195_cat_connector.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1635,9,tool,227.0,88.0,159.0,106.0,2404.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001635_img_000195_cat_tool.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1636,3,metal_part,501.0,238.0,91.0,71.0,4545.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001636_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1637,3,metal_part,278.0,287.0,85.0,69.0,3634.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001637_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1638,3,metal_part,329.0,194.0,78.0,87.0,5244.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001638_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1639,3,metal_part,240.0,156.0,45.0,62.0,1186.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001639_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1640,3,metal_part,370.0,364.0,54.0,67.0,2832.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001640_img_000195_cat_metal_part.png
196,000195.png,data/cogar_sim_500_final/rgb/000195.png,1641,10,box,254.0,138.0,104.0,143.0,10501.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001641_img_000195_cat_box.png
197,000196.png,data/cogar_sim_500_final/rgb/000196.png,1642,1,table,0.0,310.0,45.0,170.0,3911.0,transparent_glass,1,1,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001642_img_000196_cat_table.png
197,000196.png,data/cogar_sim_500_final/rgb/000196.png,1643,1,table,0.0,0.0,640.0,480.0,303289.0,transparent_glass,1,1,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001643_img_000196_cat_table.png
198,000197.png,data/cogar_sim_500_final/rgb/000197.png,1644,1,table,449.0,385.0,191.0,95.0,9109.0,partial_occlusion,1,1,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001644_img_000197_cat_table.png
198,000197.png,data/cogar_sim_500_final/rgb/000197.png,1645,1,table,0.0,0.0,640.0,480.0,298091.0,partial_occlusion,1,1,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001645_img_000197_cat_table.png
199,000198.png,data/cogar_sim_500_final/rgb/000198.png,1646,1,table,0.0,282.0,230.0,198.0,22925.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001646_img_000198_cat_table.png
199,000198.png,data/cogar_sim_500_final/rgb/000198.png,1647,1,table,0.0,0.0,640.0,480.0,273467.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001647_img_000198_cat_table.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1648,1,table,0.0,25.0,640.0,455.0,197516.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001648_img_000199_cat_table.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1649,1,table,373.0,0.0,267.0,349.0,49974.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001649_img_000199_cat_table.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1650,5,plastic_object,267.0,155.0,36.0,44.0,1248.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001650_img_000199_cat_plastic_object.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1651,5,plastic_object,416.0,256.0,121.0,145.0,12733.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001651_img_000199_cat_plastic_object.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1652,4,glass_object,239.0,190.0,154.0,172.0,21112.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001652_img_000199_cat_glass_object.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1653,2,robot_gripper,278.0,36.0,84.0,160.0,9290.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001653_img_000199_cat_robot_gripper.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1654,2,robot_gripper,307.0,49.0,41.0,48.0,928.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001654_img_000199_cat_robot_gripper.png
200,000199.png,data/cogar_sim_500_final/rgb/000199.png,1655,2,robot_gripper,349.0,102.0,21.0,101.0,879.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001655_img_000199_cat_robot_gripper.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1656,1,table,0.0,105.0,640.0,375.0,164686.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001656_img_000200_cat_table.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1657,1,table,139.0,0.0,501.0,295.0,99014.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001657_img_000200_cat_table.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1658,9,tool,176.0,181.0,184.0,52.0,2791.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001658_img_000200_cat_tool.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1659,9,tool,221.0,194.0,202.0,78.0,3364.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001659_img_000200_cat_tool.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1660,9,tool,149.0,236.0,14.0,35.0,330.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001660_img_000200_cat_tool.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1661,3,metal_part,286.0,197.0,61.0,115.0,4301.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001661_img_000200_cat_metal_part.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1662,9,tool,333.0,262.0,113.0,96.0,4834.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001662_img_000200_cat_tool.png
201,000200.png,data/cogar_sim_500_final/rgb/000200.png,1663,10,box,70.0,159.0,109.0,126.0,10697.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001663_img_000200_cat_box.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1664,1,table,0.0,36.0,640.0,444.0,188466.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001664_img_000201_cat_table.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1665,1,table,299.0,0.0,341.0,347.0,65291.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001665_img_000201_cat_table.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1666,5,plastic_object,255.0,320.0,91.0,79.0,6399.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001666_img_000201_cat_plastic_object.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1667,4,glass_object,266.0,53.0,63.0,89.0,2433.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001667_img_000201_cat_glass_object.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1668,4,glass_object,186.0,155.0,57.0,148.0,6923.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001668_img_000201_cat_glass_object.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1669,4,glass_object,326.0,249.0,78.0,123.0,7825.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001669_img_000201_cat_glass_object.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1670,10,box,229.0,136.0,102.0,92.0,1927.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001670_img_000201_cat_box.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1671,4,glass_object,247.0,86.0,78.0,121.0,3029.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001671_img_000201_cat_glass_object.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1672,2,robot_gripper,252.0,93.0,46.0,153.0,5477.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001672_img_000201_cat_robot_gripper.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1673,2,robot_gripper,263.0,119.0,30.0,21.0,303.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001673_img_000201_cat_robot_gripper.png
202,000201.png,data/cogar_sim_500_final/rgb/000201.png,1674,2,robot_gripper,288.0,151.0,31.0,114.0,2728.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001674_img_000201_cat_robot_gripper.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1675,1,table,0.0,0.0,640.0,480.0,212600.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001675_img_000202_cat_table.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1676,1,table,312.0,0.0,328.0,291.0,47859.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001676_img_000202_cat_table.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1677,5,plastic_object,383.0,362.0,75.0,118.0,5991.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001677_img_000202_cat_plastic_object.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1678,4,glass_object,235.0,299.0,98.0,158.0,10550.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001678_img_000202_cat_glass_object.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1679,4,glass_object,331.0,127.0,52.0,76.0,2795.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001679_img_000202_cat_glass_object.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1680,5,plastic_object,323.0,383.0,113.0,97.0,6460.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001680_img_000202_cat_plastic_object.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1681,3,metal_part,252.0,285.0,34.0,25.0,417.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001681_img_000202_cat_metal_part.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1682,2,robot_gripper,279.0,72.0,70.0,291.0,15134.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001682_img_000202_cat_robot_gripper.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1683,2,robot_gripper,283.0,126.0,41.0,28.0,1092.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001683_img_000202_cat_robot_gripper.png
203,000202.png,data/cogar_sim_500_final/rgb/000202.png,1684,2,robot_gripper,337.0,191.0,43.0,129.0,4302.0,partial_occlusion,1,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00001684_img_000202_cat_robot_gripper.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1685,1,table,0.0,0.0,640.0,480.0,234943.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001685_img_000203_cat_table.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1686,1,table,0.0,0.0,285.0,268.0,38233.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001686_img_000203_cat_table.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1687,7,connector,209.0,177.0,67.0,66.0,1721.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001687_img_000203_cat_connector.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1688,8,cable,387.0,110.0,253.0,69.0,3394.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001688_img_000203_cat_cable.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1689,5,plastic_object,272.0,236.0,54.0,41.0,1458.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001689_img_000203_cat_plastic_object.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1690,5,plastic_object,293.0,248.0,51.0,67.0,1444.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001690_img_000203_cat_plastic_object.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1691,6,screw,462.0,104.0,23.0,18.0,356.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001691_img_000203_cat_screw.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1692,7,connector,79.0,256.0,55.0,70.0,2109.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001692_img_000203_cat_connector.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1693,3,metal_part,234.0,109.0,64.0,57.0,2510.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001693_img_000203_cat_metal_part.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1694,7,connector,409.0,334.0,48.0,43.0,1266.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001694_img_000203_cat_connector.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1695,3,metal_part,285.0,153.0,91.0,96.0,4476.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001695_img_000203_cat_metal_part.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1696,7,connector,235.0,457.0,23.0,23.0,417.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001696_img_000203_cat_connector.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1697,7,connector,372.0,219.0,54.0,46.0,1398.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001697_img_000203_cat_connector.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1698,6,screw,270.0,436.0,16.0,17.0,214.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001698_img_000203_cat_screw.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1699,2,robot_gripper,229.0,257.0,198.0,192.0,10240.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001699_img_000203_cat_robot_gripper.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1700,2,robot_gripper,252.0,334.0,51.0,63.0,1683.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001700_img_000203_cat_robot_gripper.png
204,000203.png,data/cogar_sim_500_final/rgb/000203.png,1701,2,robot_gripper,322.0,278.0,51.0,51.0,1338.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001701_img_000203_cat_robot_gripper.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1702,1,table,0.0,141.0,640.0,339.0,173950.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001702_img_000204_cat_table.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1703,1,table,0.0,0.0,619.0,239.0,103100.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001703_img_000204_cat_table.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1704,5,plastic_object,263.0,188.0,31.0,30.0,790.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001704_img_000204_cat_plastic_object.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1705,5,plastic_object,396.0,172.0,51.0,58.0,2330.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001705_img_000204_cat_plastic_object.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1706,5,plastic_object,365.0,147.0,57.0,56.0,1807.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001706_img_000204_cat_plastic_object.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1707,5,plastic_object,329.0,179.0,36.0,66.0,2207.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001707_img_000204_cat_plastic_object.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1708,5,plastic_object,41.0,222.0,67.0,65.0,3476.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001708_img_000204_cat_plastic_object.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1709,2,robot_gripper,189.0,125.0,190.0,75.0,9960.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001709_img_000204_cat_robot_gripper.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1710,2,robot_gripper,226.0,120.0,38.0,140.0,2904.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001710_img_000204_cat_robot_gripper.png
205,000204.png,data/cogar_sim_500_final/rgb/000204.png,1711,2,robot_gripper,293.0,118.0,36.0,129.0,2570.0,dynamic_scene,0,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00001711_img_000204_cat_robot_gripper.png
206,000205.png,data/cogar_sim_500_final/rgb/000205.png,1712,1,table,0.0,97.0,640.0,383.0,122668.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00001712_img_000205_cat_table.png
