image_id,file_name,image_path,object_id,annotation_id,category_id,category_name,binary_mask_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,point_x,point_y
81,000080.png,data/cogar_sim_500/rgb/000080.png,1427,1427,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00001427_img_000080_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001427_img_000080_cat_robot_gripper.png,351.0,150.0,389.0,228.0,351.0,150.0,38.0,78.0,2599.0,reflective_metal,1,0,1,1,0,369.0,188.0
81,000080.png,data/cogar_sim_500/rgb/000080.png,1428,1428,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00001428_img_000080_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001428_img_000080_cat_robot_gripper.png,439.0,53.0,489.0,208.0,439.0,53.0,50.0,155.0,2232.0,reflective_metal,1,0,1,1,0,459.0,153.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1430,1430,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001430_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001430_img_000081_cat_glass_object.png,342.0,47.0,454.0,198.0,342.0,47.0,112.0,151.0,8139.0,transparent_glass,1,1,0,1,0,387.0,100.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1431,1431,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001431_img_000081_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001431_img_000081_cat_plastic_object.png,175.0,346.0,204.0,428.0,175.0,346.0,29.0,82.0,1415.0,transparent_glass,1,1,0,1,0,189.0,388.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1433,1433,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001433_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001433_img_000081_cat_glass_object.png,366.0,104.0,441.0,250.0,366.0,104.0,75.0,146.0,6860.0,transparent_glass,1,1,0,1,0,400.0,158.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1434,1434,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001434_img_000081_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001434_img_000081_cat_plastic_object.png,125.0,205.0,152.0,252.0,125.0,205.0,27.0,47.0,768.0,transparent_glass,1,1,0,1,0,140.0,228.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1435,1435,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001435_img_000081_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001435_img_000081_cat_plastic_object.png,379.0,180.0,454.0,267.0,379.0,180.0,75.0,87.0,4869.0,transparent_glass,1,1,0,1,0,417.0,227.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1436,1436,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001436_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001436_img_000081_cat_glass_object.png,134.0,250.0,186.0,354.0,134.0,250.0,52.0,104.0,2263.0,transparent_glass,1,1,0,1,0,165.0,287.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1437,1437,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001437_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001437_img_000081_cat_glass_object.png,27.0,196.0,135.0,351.0,27.0,196.0,108.0,155.0,7160.0,transparent_glass,1,1,0,1,0,77.0,238.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1438,1438,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001438_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001438_img_000081_cat_glass_object.png,462.0,117.0,578.0,295.0,462.0,117.0,116.0,178.0,16465.0,transparent_glass,1,1,0,1,0,517.0,203.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1439,1439,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001439_img_000081_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001439_img_000081_cat_connector.png,342.0,312.0,411.0,345.0,342.0,312.0,69.0,33.0,484.0,transparent_glass,1,1,0,1,0,391.0,324.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1440,1440,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001440_img_000081_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001440_img_000081_cat_plastic_object.png,367.0,275.0,424.0,338.0,367.0,275.0,57.0,63.0,2376.0,transparent_glass,1,1,0,1,0,397.0,300.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1442,1442,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00001442_img_000081_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001442_img_000081_cat_metal_part.png,319.0,194.0,370.0,274.0,319.0,194.0,51.0,80.0,3682.0,transparent_glass,1,1,0,1,0,344.0,233.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1443,1443,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001443_img_000081_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001443_img_000081_cat_connector.png,329.0,281.0,396.0,357.0,329.0,281.0,67.0,76.0,2698.0,transparent_glass,1,1,0,1,0,362.0,319.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1444,1444,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00001444_img_000081_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001444_img_000081_cat_metal_part.png,269.0,266.0,327.0,327.0,269.0,266.0,58.0,61.0,2489.0,transparent_glass,1,1,0,1,0,297.0,296.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1445,1445,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001445_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001445_img_000081_cat_glass_object.png,47.0,256.0,189.0,480.0,47.0,256.0,142.0,224.0,22416.0,transparent_glass,1,1,0,1,0,121.0,369.0
82,000081.png,data/cogar_sim_500/rgb/000081.png,1446,1446,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001446_img_000081_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001446_img_000081_cat_glass_object.png,437.0,126.0,477.0,237.0,437.0,126.0,40.0,111.0,2649.0,transparent_glass,1,1,0,1,0,457.0,170.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1449,1449,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001449_img_000082_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001449_img_000082_cat_cable.png,211.0,349.0,247.0,394.0,211.0,349.0,36.0,45.0,838.0,partial_occlusion,1,1,1,1,0,228.0,372.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1450,1450,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001450_img_000082_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001450_img_000082_cat_cable.png,295.0,0.0,483.0,267.0,295.0,0.0,188.0,267.0,3166.0,partial_occlusion,1,1,1,1,0,390.0,127.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1451,1451,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001451_img_000082_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001451_img_000082_cat_glass_object.png,0.0,363.0,74.0,470.0,0.0,363.0,74.0,107.0,7072.0,partial_occlusion,1,1,1,1,0,35.0,414.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1452,1452,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001452_img_000082_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001452_img_000082_cat_cable.png,180.0,0.0,383.0,133.0,180.0,0.0,203.0,133.0,3163.0,partial_occlusion,1,1,1,1,0,288.0,63.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1453,1453,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00001453_img_000082_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001453_img_000082_cat_metal_part.png,144.0,82.0,198.0,145.0,144.0,82.0,54.0,63.0,646.0,partial_occlusion,1,1,1,1,0,163.0,119.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1454,1454,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001454_img_000082_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001454_img_000082_cat_cable.png,412.0,51.0,609.0,327.0,412.0,51.0,197.0,276.0,4139.0,partial_occlusion,1,1,1,1,0,534.0,222.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1455,1455,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001455_img_000082_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001455_img_000082_cat_glass_object.png,0.0,188.0,128.0,343.0,0.0,188.0,128.0,155.0,10882.0,partial_occlusion,1,1,1,1,0,43.0,262.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1456,1456,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001456_img_000082_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001456_img_000082_cat_screw.png,357.0,63.0,379.0,91.0,357.0,63.0,22.0,28.0,186.0,partial_occlusion,1,1,1,1,0,368.0,84.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1457,1457,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001457_img_000082_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001457_img_000082_cat_plastic_object.png,421.0,45.0,526.0,150.0,421.0,45.0,105.0,105.0,8012.0,partial_occlusion,1,1,1,1,0,473.0,97.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1458,1458,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001458_img_000082_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001458_img_000082_cat_cable.png,225.0,46.0,529.0,105.0,225.0,46.0,304.0,59.0,3098.0,partial_occlusion,1,1,1,1,0,350.0,79.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1459,1459,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00001459_img_000082_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001459_img_000082_cat_box.png,175.0,389.0,330.0,480.0,175.0,389.0,155.0,91.0,12801.0,partial_occlusion,1,1,1,1,0,251.0,437.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1460,1460,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001460_img_000082_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001460_img_000082_cat_glass_object.png,238.0,0.0,323.0,67.0,238.0,0.0,85.0,67.0,4399.0,partial_occlusion,1,1,1,1,0,282.0,27.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1461,1461,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00001461_img_000082_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001461_img_000082_cat_metal_part.png,161.0,56.0,227.0,138.0,161.0,56.0,66.0,82.0,3998.0,partial_occlusion,1,1,1,1,0,193.0,95.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1462,1462,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001462_img_000082_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001462_img_000082_cat_screw.png,326.0,357.0,351.0,375.0,326.0,357.0,25.0,18.0,364.0,partial_occlusion,1,1,1,1,0,338.0,365.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1463,1463,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001463_img_000082_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001463_img_000082_cat_plastic_object.png,123.0,452.0,176.0,480.0,123.0,452.0,53.0,28.0,944.0,partial_occlusion,1,1,1,1,0,150.0,469.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1464,1464,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001464_img_000082_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001464_img_000082_cat_connector.png,397.0,210.0,474.0,288.0,397.0,210.0,77.0,78.0,2616.0,partial_occlusion,1,1,1,1,0,435.0,249.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1465,1465,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00001465_img_000082_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001465_img_000082_cat_robot_gripper.png,38.0,112.0,392.0,367.0,38.0,112.0,354.0,255.0,23910.0,partial_occlusion,1,1,1,1,0,210.0,243.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1466,1466,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00001466_img_000082_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001466_img_000082_cat_robot_gripper.png,243.0,177.0,304.0,255.0,243.0,177.0,61.0,78.0,2188.0,partial_occlusion,1,1,1,1,0,274.0,212.0
83,000082.png,data/cogar_sim_500/rgb/000082.png,1467,1467,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00001467_img_000082_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001467_img_000082_cat_robot_gripper.png,169.0,269.0,245.0,333.0,169.0,269.0,76.0,64.0,2905.0,partial_occlusion,1,1,1,1,0,206.0,303.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1469,1469,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001469_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001469_img_000083_cat_screw.png,408.0,273.0,422.0,288.0,408.0,273.0,14.0,15.0,140.0,small_parts,1,0,0,1,0,414.0,279.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1470,1470,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00001470_img_000083_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001470_img_000083_cat_box.png,219.0,227.0,391.0,366.0,219.0,227.0,172.0,139.0,16127.0,small_parts,1,0,0,1,0,302.0,291.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1471,1471,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001471_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001471_img_000083_cat_screw.png,234.0,235.0,254.0,252.0,234.0,235.0,20.0,17.0,223.0,small_parts,1,0,0,1,0,243.0,243.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1472,1472,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001472_img_000083_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001472_img_000083_cat_connector.png,188.0,175.0,237.0,199.0,188.0,175.0,49.0,24.0,1133.0,small_parts,1,0,0,1,0,212.0,187.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1473,1473,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001473_img_000083_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001473_img_000083_cat_connector.png,242.0,323.0,270.0,351.0,242.0,323.0,28.0,28.0,528.0,small_parts,1,0,0,1,0,255.0,337.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1474,1474,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001474_img_000083_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001474_img_000083_cat_cable.png,130.0,172.0,254.0,187.0,130.0,172.0,124.0,15.0,537.0,small_parts,1,0,0,1,0,199.0,174.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1475,1475,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001475_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001475_img_000083_cat_screw.png,166.0,192.0,186.0,203.0,166.0,192.0,20.0,11.0,190.0,small_parts,1,0,0,1,0,176.0,197.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1476,1476,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00001476_img_000083_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001476_img_000083_cat_box.png,253.0,128.0,331.0,222.0,253.0,128.0,78.0,94.0,6177.0,small_parts,1,0,0,1,0,289.0,170.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1477,1477,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001477_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001477_img_000083_cat_screw.png,136.0,257.0,150.0,272.0,136.0,257.0,14.0,15.0,143.0,small_parts,1,0,0,1,0,142.0,263.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1478,1478,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00001478_img_000083_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001478_img_000083_cat_metal_part.png,301.0,187.0,365.0,242.0,301.0,187.0,64.0,55.0,2665.0,small_parts,1,0,0,1,0,334.0,213.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1479,1479,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001479_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001479_img_000083_cat_screw.png,339.0,344.0,363.0,371.0,339.0,344.0,24.0,27.0,454.0,small_parts,1,0,0,1,0,351.0,357.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1480,1480,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001480_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001480_img_000083_cat_screw.png,342.0,331.0,366.0,350.0,342.0,331.0,24.0,19.0,224.0,small_parts,1,0,0,1,0,356.0,341.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1482,1482,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001482_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001482_img_000083_cat_screw.png,434.0,267.0,454.0,279.0,434.0,267.0,20.0,12.0,203.0,small_parts,1,0,0,1,0,443.0,273.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1483,1483,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001483_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001483_img_000083_cat_screw.png,484.0,284.0,505.0,309.0,484.0,284.0,21.0,25.0,330.0,small_parts,1,0,0,1,0,494.0,297.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1484,1484,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001484_img_000083_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001484_img_000083_cat_connector.png,363.0,214.0,408.0,248.0,363.0,214.0,45.0,34.0,862.0,small_parts,1,0,0,1,0,381.0,228.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1485,1485,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001485_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001485_img_000083_cat_screw.png,215.0,224.0,239.0,238.0,215.0,224.0,24.0,14.0,272.0,small_parts,1,0,0,1,0,226.0,230.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1486,1486,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00001486_img_000083_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001486_img_000083_cat_box.png,46.0,170.0,168.0,283.0,46.0,170.0,122.0,113.0,11033.0,small_parts,1,0,0,1,0,107.0,224.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1487,1487,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001487_img_000083_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001487_img_000083_cat_connector.png,459.0,265.0,521.0,303.0,459.0,265.0,62.0,38.0,1695.0,small_parts,1,0,0,1,0,489.0,283.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1488,1488,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001488_img_000083_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001488_img_000083_cat_connector.png,386.0,229.0,409.0,250.0,386.0,229.0,23.0,21.0,382.0,small_parts,1,0,0,1,0,397.0,239.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1489,1489,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001489_img_000083_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001489_img_000083_cat_cable.png,164.0,167.0,207.0,197.0,164.0,167.0,43.0,30.0,257.0,small_parts,1,0,0,1,0,182.0,183.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1490,1490,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001490_img_000083_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001490_img_000083_cat_plastic_object.png,364.0,266.0,410.0,332.0,364.0,266.0,46.0,66.0,2232.0,small_parts,1,0,0,1,0,388.0,304.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1491,1491,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001491_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001491_img_000083_cat_screw.png,416.0,315.0,431.0,332.0,416.0,315.0,15.0,17.0,231.0,small_parts,1,0,0,1,0,423.0,323.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1492,1492,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001492_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001492_img_000083_cat_screw.png,480.0,253.0,505.0,267.0,480.0,253.0,25.0,14.0,244.0,small_parts,1,0,0,1,0,492.0,260.0
84,000083.png,data/cogar_sim_500/rgb/000083.png,1493,1493,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001493_img_000083_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001493_img_000083_cat_screw.png,403.0,330.0,426.0,358.0,403.0,330.0,23.0,28.0,548.0,small_parts,1,0,0,1,0,414.0,344.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1496,1496,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00001496_img_000084_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001496_img_000084_cat_connector.png,374.0,271.0,403.0,316.0,374.0,271.0,29.0,45.0,545.0,dynamic_scene,1,1,0,1,1,390.0,297.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1497,1497,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001497_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001497_img_000084_cat_plastic_object.png,294.0,238.0,339.0,281.0,294.0,238.0,45.0,43.0,1529.0,dynamic_scene,1,1,0,1,1,316.0,259.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1498,1498,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001498_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001498_img_000084_cat_plastic_object.png,221.0,165.0,269.0,250.0,221.0,165.0,48.0,85.0,3433.0,dynamic_scene,1,1,0,1,1,245.0,207.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1499,1499,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001499_img_000084_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001499_img_000084_cat_screw.png,434.0,341.0,448.0,352.0,434.0,341.0,14.0,11.0,135.0,dynamic_scene,1,1,0,1,1,441.0,346.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1500,1500,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001500_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001500_img_000084_cat_plastic_object.png,409.0,238.0,472.0,279.0,409.0,238.0,63.0,41.0,1866.0,dynamic_scene,1,1,0,1,1,440.0,258.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1501,1501,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00001501_img_000084_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001501_img_000084_cat_screw.png,236.0,341.0,256.0,361.0,236.0,341.0,20.0,20.0,286.0,dynamic_scene,1,1,0,1,1,246.0,350.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1502,1502,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001502_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001502_img_000084_cat_plastic_object.png,270.0,291.0,329.0,359.0,270.0,291.0,59.0,68.0,3149.0,dynamic_scene,1,1,0,1,1,299.0,325.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1503,1503,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001503_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001503_img_000084_cat_plastic_object.png,415.0,156.0,450.0,191.0,415.0,156.0,35.0,35.0,968.0,dynamic_scene,1,1,0,1,1,432.0,173.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1504,1504,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001504_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001504_img_000084_cat_plastic_object.png,280.0,36.0,316.0,111.0,280.0,36.0,36.0,75.0,2055.0,dynamic_scene,1,1,0,1,1,298.0,72.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1505,1505,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00001505_img_000084_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001505_img_000084_cat_metal_part.png,161.0,114.0,208.0,183.0,161.0,114.0,47.0,69.0,2557.0,dynamic_scene,1,1,0,1,1,184.0,148.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1506,1506,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001506_img_000084_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001506_img_000084_cat_plastic_object.png,339.0,273.0,386.0,328.0,339.0,273.0,47.0,55.0,1681.0,dynamic_scene,1,1,0,1,1,362.0,300.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1507,1507,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00001507_img_000084_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001507_img_000084_cat_cable.png,282.0,213.0,425.0,297.0,282.0,213.0,143.0,84.0,1299.0,dynamic_scene,1,1,0,1,1,355.0,255.0
85,000084.png,data/cogar_sim_500/rgb/000084.png,1508,1508,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00001508_img_000084_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001508_img_000084_cat_glass_object.png,313.0,48.0,396.0,149.0,313.0,48.0,83.0,101.0,6699.0,dynamic_scene,1,1,0,1,1,352.0,97.0
86,000085.png,data/cogar_sim_500/rgb/000085.png,1510,1510,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00001510_img_000085_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00001510_img_000085_cat_tool.png,189.0,0.0,306.0,126.0,189.0,0.0,117.0,126.0,5897.0,reflective_metal,1,0,0,1,0,251.0,57.0
