image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic
19,000018.png,data/cogar_sim_500_v2/rgb/000018.png,183,6,screw,241.0,261.0,22.0,18.0,282.0,small_parts,0,0,1,1,0
19,000018.png,data/cogar_sim_500_v2/rgb/000018.png,184,2,robot_gripper,283.0,91.0,137.0,116.0,8780.0,small_parts,0,0,1,1,0
19,000018.png,data/cogar_sim_500_v2/rgb/000018.png,185,2,robot_gripper,295.0,134.0,40.0,102.0,1200.0,small_parts,0,0,1,1,0
19,000018.png,data/cogar_sim_500_v2/rgb/000018.png,186,2,robot_gripper,351.0,158.0,39.0,49.0,1139.0,small_parts,0,0,1,1,0
20,000019.png,data/cogar_sim_500_v2/rgb/000019.png,187,1,table,443.0,476.0,197.0,4.0,448.0,dynamic_scene,0,0,0,0,1
20,000019.png,data/cogar_sim_500_v2/rgb/000019.png,188,1,table,0.0,0.0,640.0,480.0,306752.0,dynamic_scene,0,0,0,0,1
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,189,1,table,0.0,0.0,640.0,480.0,245588.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,190,1,table,393.0,256.0,247.0,224.0,27708.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,191,3,metal_part,205.0,41.0,109.0,79.0,3398.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,192,3,metal_part,80.0,180.0,97.0,41.0,2861.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,193,9,tool,354.0,301.0,47.0,159.0,4660.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,194,9,tool,456.0,20.0,75.0,208.0,6643.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,195,2,robot_gripper,140.0,241.0,311.0,124.0,15135.0,reflective_metal,1,0,1,1,0
21,000020.png,data/cogar_sim_500_v2/rgb/000020.png,196,2,robot_gripper,258.0,329.0,40.0,43.0,1207.0,reflective_metal,1,0,1,1,0
22,000021.png,data/cogar_sim_500_v2/rgb/000021.png,197,1,table,0.0,215.0,192.0,265.0,25622.0,transparent_glass,1,1,1,0,0
22,000021.png,data/cogar_sim_500_v2/rgb/000021.png,198,1,table,0.0,0.0,640.0,480.0,281578.0,transparent_glass,1,1,1,0,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,199,1,table,0.0,0.0,640.0,480.0,226581.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,200,1,table,0.0,0.0,140.0,423.0,29779.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,201,10,box,345.0,137.0,123.0,138.0,12478.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,202,10,box,351.0,134.0,123.0,108.0,1475.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,203,8,cable,59.0,383.0,378.0,39.0,8275.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,204,6,screw,387.0,479.0,2.0,1.0,2.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,205,8,cable,334.0,196.0,275.0,11.0,1563.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,206,8,cable,179.0,180.0,172.0,69.0,937.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,207,2,robot_gripper,212.0,50.0,162.0,283.0,23074.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,208,2,robot_gripper,291.0,274.0,18.0,47.0,339.0,partial_occlusion,0,0,1,1,0
23,000022.png,data/cogar_sim_500_v2/rgb/000022.png,209,2,robot_gripper,251.0,84.0,55.0,92.0,2697.0,partial_occlusion,0,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,210,1,table,0.0,0.0,640.0,480.0,259983.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,211,6,screw,154.0,318.0,22.0,16.0,293.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,212,7,connector,303.0,347.0,105.0,63.0,3970.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,213,8,cable,369.0,253.0,78.0,216.0,2498.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,214,7,connector,354.0,207.0,50.0,54.0,1813.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,215,6,screw,83.0,315.0,25.0,25.0,333.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,216,7,connector,208.0,170.0,54.0,38.0,1599.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,217,3,metal_part,348.0,102.0,73.0,72.0,1580.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,218,6,screw,369.0,264.0,22.0,13.0,78.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,219,7,connector,208.0,247.0,72.0,55.0,2353.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,220,6,screw,105.0,280.0,21.0,19.0,313.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,221,2,robot_gripper,275.0,32.0,172.0,131.0,11431.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,222,2,robot_gripper,302.0,54.0,48.0,179.0,4591.0,small_parts,1,0,1,1,0
24,000023.png,data/cogar_sim_500_v2/rgb/000023.png,223,2,robot_gripper,345.0,43.0,41.0,133.0,1762.0,small_parts,1,0,1,1,0
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,224,1,table,0.0,47.0,640.0,433.0,183768.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,225,1,table,298.0,0.0,342.0,380.0,72992.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,226,7,connector,126.0,203.0,43.0,34.0,1063.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,227,5,plastic_object,279.0,343.0,86.0,89.0,6501.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,228,3,metal_part,278.0,161.0,47.0,54.0,1881.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,229,5,plastic_object,384.0,234.0,56.0,74.0,3340.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,230,5,plastic_object,347.0,154.0,57.0,88.0,4450.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,231,7,connector,162.0,181.0,19.0,25.0,168.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,232,5,plastic_object,468.0,343.0,71.0,102.0,5918.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,233,3,metal_part,166.0,162.0,95.0,96.0,5441.0,dynamic_scene,1,0,0,1,1
25,000024.png,data/cogar_sim_500_v2/rgb/000024.png,234,5,plastic_object,257.0,149.0,69.0,64.0,2145.0,dynamic_scene,1,0,0,1,1
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,235,1,table,0.0,0.0,584.0,480.0,229780.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,236,1,table,512.0,0.0,128.0,480.0,44222.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,237,3,metal_part,181.0,35.0,79.0,69.0,4050.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,238,3,metal_part,183.0,439.0,80.0,41.0,2555.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,239,5,plastic_object,226.0,289.0,75.0,65.0,3795.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,240,6,screw,252.0,210.0,9.0,24.0,38.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,241,6,screw,134.0,68.0,21.0,14.0,230.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,242,3,metal_part,310.0,99.0,121.0,89.0,8708.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,243,9,tool,227.0,117.0,112.0,314.0,7245.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,244,3,metal_part,309.0,394.0,80.0,78.0,2891.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,245,3,metal_part,206.0,171.0,48.0,39.0,1368.0,reflective_metal,1,0,0,1,0
26,000025.png,data/cogar_sim_500_v2/rgb/000025.png,246,3,metal_part,332.0,0.0,66.0,42.0,2318.0,reflective_metal,1,0,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,247,1,table,0.0,47.0,640.0,433.0,197994.0,transparent_glass,1,1,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,248,5,plastic_object,458.0,324.0,88.0,100.0,7368.0,transparent_glass,1,1,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,249,4,glass_object,504.0,131.0,136.0,195.0,23630.0,transparent_glass,1,1,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,250,9,tool,346.0,197.0,133.0,123.0,6310.0,transparent_glass,1,1,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,251,9,tool,283.0,244.0,55.0,46.0,1685.0,transparent_glass,1,1,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,252,4,glass_object,185.0,144.0,120.0,150.0,14372.0,transparent_glass,1,1,0,1,0
27,000026.png,data/cogar_sim_500_v2/rgb/000026.png,253,7,connector,427.0,324.0,41.0,46.0,1277.0,transparent_glass,1,1,0,1,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,254,1,table,0.0,0.0,640.0,480.0,202242.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,255,1,table,0.0,373.0,153.0,107.0,8235.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,256,8,cable,333.0,0.0,43.0,145.0,1950.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,257,10,box,311.0,126.0,180.0,185.0,20520.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,258,10,box,412.0,295.0,166.0,152.0,21838.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,259,8,cable,414.0,48.0,118.0,256.0,2536.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,260,8,cable,126.0,0.0,45.0,179.0,2413.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,261,4,glass_object,101.0,172.0,126.0,104.0,11174.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,262,10,box,412.0,435.0,135.0,45.0,4872.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,263,5,plastic_object,16.0,235.0,103.0,56.0,4293.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,264,3,metal_part,550.0,205.0,49.0,80.0,2962.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,265,2,robot_gripper,128.0,14.0,260.0,266.0,19941.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,266,2,robot_gripper,260.0,203.0,41.0,46.0,640.0,partial_occlusion,1,1,1,0,0
28,000027.png,data/cogar_sim_500_v2/rgb/000027.png,267,2,robot_gripper,152.0,97.0,82.0,94.0,3584.0,partial_occlusion,1,1,1,0,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,268,1,table,0.0,0.0,640.0,480.0,247441.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,269,3,metal_part,406.0,297.0,51.0,46.0,1425.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,270,7,connector,597.0,280.0,43.0,84.0,2842.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,271,7,connector,436.0,280.0,58.0,83.0,1719.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,272,10,box,261.0,209.0,179.0,210.0,13687.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,273,8,cable,0.0,391.0,217.0,89.0,2856.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,274,6,screw,337.0,161.0,12.0,18.0,172.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,275,5,plastic_object,95.0,47.0,134.0,134.0,9349.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,276,7,connector,508.0,108.0,103.0,49.0,3062.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,277,2,robot_gripper,86.0,241.0,352.0,186.0,22130.0,small_parts,1,0,1,1,0
29,000028.png,data/cogar_sim_500_v2/rgb/000028.png,278,2,robot_gripper,175.0,335.0,65.0,61.0,2517.0,small_parts,1,0,1,1,0
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,279,1,table,0.0,28.0,640.0,452.0,208894.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,280,1,table,164.0,0.0,476.0,286.0,72418.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,281,5,plastic_object,344.0,192.0,67.0,86.0,2584.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,282,7,connector,286.0,157.0,7.0,27.0,144.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,283,7,connector,496.0,278.0,65.0,49.0,1915.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,284,2,robot_gripper,282.0,71.0,90.0,164.0,9057.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,285,2,robot_gripper,291.0,91.0,40.0,139.0,1523.0,dynamic_scene,0,0,1,1,1
30,000029.png,data/cogar_sim_500_v2/rgb/000029.png,286,2,robot_gripper,344.0,139.0,45.0,112.0,2427.0,dynamic_scene,0,0,1,1,1
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,287,1,table,0.0,108.0,640.0,372.0,197008.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,288,5,plastic_object,454.0,228.0,74.0,60.0,4043.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,289,9,tool,273.0,223.0,56.0,54.0,1505.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,290,3,metal_part,269.0,204.0,29.0,46.0,964.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,291,10,box,169.0,158.0,75.0,103.0,7010.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,292,2,robot_gripper,172.0,94.0,254.0,61.0,14538.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,293,2,robot_gripper,237.0,81.0,34.0,168.0,3454.0,reflective_metal,1,0,1,0,0
31,000030.png,data/cogar_sim_500_v2/rgb/000030.png,294,2,robot_gripper,317.0,88.0,27.0,137.0,2012.0,reflective_metal,1,0,1,0,0
32,000031.png,data/cogar_sim_500_v2/rgb/000031.png,295,1,table,530.0,424.0,110.0,56.0,3116.0,transparent_glass,1,1,1,0,0
32,000031.png,data/cogar_sim_500_v2/rgb/000031.png,296,1,table,0.0,0.0,640.0,480.0,304084.0,transparent_glass,1,1,1,0,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,297,1,table,0.0,10.0,640.0,470.0,226841.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,298,5,plastic_object,380.0,322.0,64.0,56.0,2752.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,299,9,tool,147.0,182.0,94.0,27.0,2301.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,300,8,cable,424.0,233.0,119.0,77.0,1155.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,301,7,connector,95.0,220.0,42.0,32.0,1149.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,302,10,box,240.0,160.0,131.0,103.0,9134.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,303,7,connector,376.0,215.0,37.0,34.0,889.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,304,7,connector,294.0,267.0,55.0,50.0,1251.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,305,6,screw,191.0,205.0,13.0,19.0,146.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,306,9,tool,361.0,217.0,172.0,83.0,4407.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,307,2,robot_gripper,182.0,102.0,175.0,61.0,8626.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,308,2,robot_gripper,241.0,85.0,29.0,95.0,909.0,partial_occlusion,1,0,1,1,0
33,000032.png,data/cogar_sim_500_v2/rgb/000032.png,309,2,robot_gripper,294.0,99.0,26.0,95.0,1387.0,partial_occlusion,1,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,310,1,table,0.0,0.0,640.0,480.0,256127.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,311,6,screw,516.0,263.0,18.0,18.0,238.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,312,7,connector,356.0,207.0,83.0,56.0,3173.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,313,8,cable,316.0,80.0,41.0,190.0,2140.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,314,8,cable,342.0,162.0,71.0,249.0,3841.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,315,5,plastic_object,546.0,210.0,72.0,59.0,3346.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,316,6,screw,388.0,140.0,22.0,23.0,362.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,317,6,screw,66.0,222.0,25.0,23.0,385.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,318,6,screw,302.0,262.0,26.0,22.0,416.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,319,2,robot_gripper,111.0,47.0,216.0,198.0,15427.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,320,2,robot_gripper,258.0,80.0,57.0,183.0,8560.0,small_parts,0,0,1,1,0
34,000033.png,data/cogar_sim_500_v2/rgb/000033.png,321,2,robot_gripper,161.0,109.0,74.0,195.0,6252.0,small_parts,0,0,1,1,0
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,322,1,table,0.0,0.0,640.0,480.0,274166.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,323,9,tool,65.0,274.0,157.0,85.0,2915.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,324,8,cable,107.0,191.0,107.0,289.0,2294.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,325,7,connector,299.0,288.0,85.0,65.0,2292.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,326,5,plastic_object,276.0,165.0,85.0,49.0,3336.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,327,8,cable,238.0,198.0,149.0,251.0,1906.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,328,4,glass_object,106.0,157.0,82.0,93.0,3531.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,329,3,metal_part,319.0,266.0,27.0,5.0,25.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,330,2,robot_gripper,122.0,205.0,296.0,64.0,14162.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,331,2,robot_gripper,306.0,226.0,33.0,45.0,1365.0,dynamic_scene,1,1,1,1,1
35,000034.png,data/cogar_sim_500_v2/rgb/000034.png,332,2,robot_gripper,212.0,260.0,43.0,30.0,1208.0,dynamic_scene,1,1,1,1,1
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,333,1,table,88.0,0.0,552.0,480.0,207119.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,334,1,table,0.0,0.0,128.0,480.0,51618.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,335,10,box,248.0,75.0,143.0,143.0,7045.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,336,6,screw,412.0,108.0,13.0,16.0,183.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,337,3,metal_part,162.0,122.0,85.0,95.0,4530.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,338,9,tool,90.0,328.0,237.0,89.0,4611.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,339,9,tool,84.0,221.0,213.0,239.0,12236.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,340,5,plastic_object,153.0,166.0,69.0,46.0,2294.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,341,2,robot_gripper,305.0,76.0,146.0,167.0,9328.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,342,2,robot_gripper,334.0,142.0,50.0,148.0,5959.0,reflective_metal,1,0,1,1,0
36,000035.png,data/cogar_sim_500_v2/rgb/000035.png,343,2,robot_gripper,324.0,88.0,45.0,147.0,1820.0,reflective_metal,1,0,1,1,0
37,000036.png,data/cogar_sim_500_v2/rgb/000036.png,344,1,table,0.0,388.0,640.0,92.0,55829.0,transparent_glass,1,1,1,1,0
37,000036.png,data/cogar_sim_500_v2/rgb/000036.png,345,1,table,0.0,0.0,640.0,397.0,251371.0,transparent_glass,1,1,1,1,0
38,000037.png,data/cogar_sim_500_v2/rgb/000037.png,346,1,table,0.0,371.0,640.0,109.0,35571.0,partial_occlusion,1,1,1,1,0
38,000037.png,data/cogar_sim_500_v2/rgb/000037.png,347,1,table,0.0,0.0,640.0,477.0,271629.0,partial_occlusion,1,1,1,1,0
39,000038.png,data/cogar_sim_500_v2/rgb/000038.png,348,1,table,488.0,309.0,152.0,171.0,13107.0,small_parts,1,0,1,1,0
39,000038.png,data/cogar_sim_500_v2/rgb/000038.png,349,1,table,0.0,0.0,640.0,480.0,294093.0,small_parts,1,0,1,1,0
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,350,1,table,0.0,137.0,640.0,343.0,170304.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,351,8,cable,407.0,239.0,174.0,59.0,2113.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,352,3,metal_part,208.0,203.0,19.0,54.0,536.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,353,10,box,221.0,170.0,136.0,147.0,15874.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,354,7,connector,378.0,265.0,9.0,27.0,177.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,355,5,plastic_object,379.0,206.0,36.0,57.0,1595.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,356,2,robot_gripper,263.0,140.0,292.0,72.0,14105.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,357,2,robot_gripper,433.0,131.0,39.0,174.0,5242.0,dynamic_scene,1,0,1,1,1
40,000039.png,data/cogar_sim_500_v2/rgb/000039.png,358,2,robot_gripper,350.0,138.0,32.0,172.0,4429.0,dynamic_scene,1,0,1,1,1
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,359,1,table,0.0,28.0,640.0,452.0,203483.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,360,7,connector,214.0,266.0,76.0,51.0,2465.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,361,10,box,196.0,108.0,124.0,114.0,9810.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,362,3,metal_part,356.0,295.0,91.0,50.0,3920.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,363,3,metal_part,264.0,122.0,38.0,15.0,424.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,364,3,metal_part,0.0,216.0,89.0,64.0,4574.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,365,9,tool,272.0,321.0,122.0,142.0,6530.0,reflective_metal,1,0,0,1,0
