row_index,file_name,object_id,image_path,gt_mask_path,category_name,primary_challenge,box_prompt_iou,box_prompt_sam_score,sam_auto_best_iou,sam_auto_best_mask_index,sam_auto_num_masks_image,sam_auto_predicted_iou,sam_auto_stability_score,sam_auto_mask_area,sam_auto_bbox_xmin,sam_auto_bbox_ymin,sam_auto_bbox_xmax,sam_auto_bbox_ymax,sam_auto_best_mask_path,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,min_mask_region_area
69,000004.png,79,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000079_img_000004_cat_plastic_object.png,plastic_object,dynamic_scene,0.813312118801379,0.98555988073349,0.9665199622760138,7,14,0.9470888376235962,0.9733648300170898,6251.0,185.0,373.0,289.0,478.0,,cuda,vit_b,8,0.88,0.95,0,100
70,000004.png,80,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000080_img_000004_cat_tool.png,tool,dynamic_scene,0.96720921000397,0.9928278923034668,0.9640504721847473,5,14,0.9609783887863159,0.9636465907096863,12240.0,311.0,13.0,637.0,128.0,,cuda,vit_b,8,0.88,0.95,0,100
71,000004.png,81,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000081_img_000004_cat_cable.png,cable,dynamic_scene,0.9390708301599392,0.9702077507972716,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
72,000004.png,82,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000082_img_000004_cat_metal_part.png,metal_part,dynamic_scene,0.973833097595474,0.9785007238388062,0.975273754856941,2,14,0.9839075803756714,0.9892857074737549,2783.0,423.0,57.0,496.0,128.0,,cuda,vit_b,8,0.88,0.95,0,100
73,000004.png,83,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000083_img_000004_cat_plastic_object.png,plastic_object,dynamic_scene,0.8823124569855472,0.9828211665153505,0.8816242257398486,12,14,0.9714868068695068,0.9666149020195007,1283.0,244.0,433.0,290.0,479.0,,cuda,vit_b,8,0.88,0.95,0,100
74,000004.png,84,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000084_img_000004_cat_plastic_object.png,plastic_object,dynamic_scene,0.9809136420525656,0.9809225797653198,0.9812558575445174,1,14,0.9889905452728271,0.9874725937843323,3167.0,158.0,284.0,240.0,341.0,,cuda,vit_b,8,0.88,0.95,0,100
75,000004.png,85,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000085_img_000004_cat_cable.png,cable,dynamic_scene,0.6588602654176424,0.90891695022583,0.006718924972004479,4,14,0.9636896848678589,0.9797272682189941,2687.0,75.0,244.0,169.0,297.0,,cuda,vit_b,8,0.88,0.95,0,100
76,000004.png,86,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000086_img_000004_cat_plastic_object.png,plastic_object,dynamic_scene,0.8921933085501859,0.9733386039733888,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
77,000004.png,87,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000087_img_000004_cat_connector.png,connector,dynamic_scene,0.9569120287253142,0.9792758226394652,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
78,000004.png,88,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000088_img_000004_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.9772935779816514,0.994300365447998,0.98130105304596,0,14,1.0007327795028687,0.9836592674255371,29915.0,161.0,199.0,595.0,382.0,,cuda,vit_b,8,0.88,0.95,0,100
79,000004.png,89,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000089_img_000004_cat_robot_gripper.png,robot_gripper,dynamic_scene,0.9728419010669254,0.9805577397346495,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
80,000005.png,92,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000092_img_000005_cat_box.png,box,reflective_metal,0.9716759055357278,0.9707332253456116,0.0006280092108017584,10,15,0.9050856828689575,0.9694778919219971,1231.0,412.0,265.0,458.0,298.0,,cuda,vit_b,8,0.88,0.95,0,100
81,000005.png,93,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000093_img_000005_cat_tool.png,tool,reflective_metal,0.9344782527534068,0.9828306436538696,0.00010207206287639073,8,15,0.935103178024292,0.9793553948402405,4699.0,128.0,144.0,211.0,224.0,,cuda,vit_b,8,0.88,0.95,0,100
83,000005.png,95,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000095_img_000005_cat_metal_part.png,metal_part,reflective_metal,0.953307392996109,0.9826844334602356,0.9177470469605301,6,15,0.9597151279449463,0.9569941759109497,6385.0,215.0,209.0,319.0,314.0,,cuda,vit_b,8,0.88,0.95,0,100
84,000005.png,96,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000096_img_000005_cat_metal_part.png,metal_part,reflective_metal,0.976565008025682,0.9870513677597046,0.9741490044958253,1,15,0.9840214252471924,0.9856091737747192,6067.0,343.0,245.0,412.0,357.0,,cuda,vit_b,8,0.88,0.95,0,100
85,000005.png,97,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000097_img_000005_cat_box.png,box,reflective_metal,0.970774647887324,0.9837567806243896,0.9669421487603306,7,15,0.9473270177841187,0.9760667085647583,11022.0,420.0,155.0,575.0,287.0,,cuda,vit_b,8,0.88,0.95,0,100
86,000005.png,98,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000098_img_000005_cat_tool.png,tool,reflective_metal,0.9578449905482042,0.9757015705108644,0.9577198942997357,2,15,0.9828141927719116,0.9856894016265869,5139.0,178.0,299.0,345.0,350.0,,cuda,vit_b,8,0.88,0.95,0,100
87,000005.png,99,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000099_img_000005_cat_tool.png,tool,reflective_metal,0.9459002535925612,0.9693742990493774,0.0,-1,15,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
89,000005.png,101,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000101_img_000005_cat_plastic_object.png,plastic_object,reflective_metal,0.985685071574642,0.9752607345581056,0.9801575722206011,3,15,0.9771969318389893,0.9859485030174255,3386.0,402.0,264.0,458.0,345.0,,cuda,vit_b,8,0.88,0.95,0,100
90,000005.png,102,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000102_img_000005_cat_plastic_object.png,plastic_object,reflective_metal,0.9867075664621676,0.9862844944000244,0.9832687206692512,11,15,0.8851338028907776,0.9826033711433411,4844.0,521.0,266.0,586.0,354.0,,cuda,vit_b,8,0.88,0.95,0,100
91,000005.png,103,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000103_img_000005_cat_plastic_object.png,plastic_object,reflective_metal,0.967503692762186,0.9680737853050232,0.0005132591958939265,7,15,0.9473270177841187,0.9760667085647583,11022.0,420.0,155.0,575.0,287.0,,cuda,vit_b,8,0.88,0.95,0,100
92,000005.png,104,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000104_img_000005_cat_cable.png,cable,reflective_metal,0.818686401480111,0.9483261108398438,0.0,-1,15,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
93,000005.png,105,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000105_img_000005_cat_box.png,box,reflective_metal,0.9693991097922848,0.9677665829658508,0.8794567062818336,8,15,0.935103178024292,0.9793553948402405,4699.0,128.0,144.0,211.0,224.0,,cuda,vit_b,8,0.88,0.95,0,100
94,000005.png,106,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000106_img_000005_cat_tool.png,tool,reflective_metal,0.8908327501749476,0.944163143634796,0.0018015699395187235,6,15,0.9597151279449463,0.9569941759109497,6385.0,215.0,209.0,319.0,314.0,,cuda,vit_b,8,0.88,0.95,0,100
96,000005.png,108,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000108_img_000005_cat_tool.png,tool,reflective_metal,0.9236382148311556,0.9663026332855223,0.0,-1,15,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
97,000005.png,109,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000109_img_000005_cat_robot_gripper.png,robot_gripper,reflective_metal,0.9515908647276986,0.999199390411377,0.7749472573839662,5,15,0.9598549604415894,0.9612390995025635,18736.0,149.0,104.0,389.0,251.0,,cuda,vit_b,8,0.88,0.95,0,100
98,000005.png,110,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000110_img_000005_cat_robot_gripper.png,robot_gripper,reflective_metal,0.8699936427209154,0.9588510990142822,0.15964334996284896,5,15,0.9598549604415894,0.9612390995025635,18736.0,149.0,104.0,389.0,251.0,,cuda,vit_b,8,0.88,0.95,0,100
99,000005.png,111,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000111_img_000005_cat_robot_gripper.png,robot_gripper,reflective_metal,0.8469483568075117,0.9065700173377992,0.051583710407239816,5,15,0.9598549604415894,0.9612390995025635,18736.0,149.0,104.0,389.0,251.0,,cuda,vit_b,8,0.88,0.95,0,100
