file_name,image_path,num_objects,num_categories,total_mask_area,mean_gray,std_gray,readable,challenge_primary,bad_reasons,is_bad
000279.png,data/cogar_sim_500_final/rgb/000279.png,9,5,20175.0,120.53744466145834,61.53600887498239,True,dynamic_scene,,False
000280.png,data/cogar_sim_500_final/rgb/000280.png,8,4,36096.0,185.85538736979166,45.76260081563484,True,reflective_metal,,False
000281.png,data/cogar_sim_500_final/rgb/000281.png,7,4,23406.0,112.64061848958333,57.281928118215326,True,transparent_glass,,False
000283.png,data/cogar_sim_500_final/rgb/000283.png,11,5,41619.0,143.04174153645835,71.9357580097033,True,small_parts,,False
000285.png,data/cogar_sim_500_final/rgb/000285.png,10,4,35733.0,132.03815755208333,38.50838554838265,True,reflective_metal,,False
000287.png,data/cogar_sim_500_final/rgb/000287.png,7,5,68651.0,55.988619791666665,40.52233695587976,True,partial_occlusion,,False
000288.png,data/cogar_sim_500_final/rgb/000288.png,11,5,91016.0,58.83884440104167,35.80031927585469,True,small_parts,,False
000289.png,data/cogar_sim_500_final/rgb/000289.png,9,5,64090.0,189.26111002604168,51.577106030448974,True,dynamic_scene,,False
000290.png,data/cogar_sim_500_final/rgb/000290.png,6,3,28668.0,205.95224609375,46.49772568958638,True,reflective_metal,,False
000294.png,data/cogar_sim_500_final/rgb/000294.png,8,3,32023.0,149.31595703125,63.72660775325905,True,dynamic_scene,,False
000296.png,data/cogar_sim_500_final/rgb/000296.png,7,4,53274.0,199.695478515625,26.797614926595532,True,transparent_glass,,False
000297.png,data/cogar_sim_500_final/rgb/000297.png,10,6,67459.0,167.09869140625,65.804892274404,True,partial_occlusion,,False
000298.png,data/cogar_sim_500_final/rgb/000298.png,13,6,31896.0,146.47760416666668,50.55057343877663,True,small_parts,,False
000300.png,data/cogar_sim_500_final/rgb/000300.png,6,4,50379.0,151.75559895833334,83.6172239309731,True,reflective_metal,,False
000301.png,data/cogar_sim_500_final/rgb/000301.png,10,4,75736.0,203.66955403645832,28.058792235968046,True,transparent_glass,,False
000302.png,data/cogar_sim_500_final/rgb/000302.png,9,6,35586.0,153.1058984375,40.299481219521944,True,partial_occlusion,,False
000303.png,data/cogar_sim_500_final/rgb/000303.png,15,5,29127.0,179.70057291666666,31.967711040218898,True,small_parts,,False
000304.png,data/cogar_sim_500_final/rgb/000304.png,10,3,46293.0,222.48793294270834,34.723134627283606,True,dynamic_scene,,False
000305.png,data/cogar_sim_500_final/rgb/000305.png,7,4,24014.0,142.82474934895833,65.83547750078361,True,reflective_metal,,False
000306.png,data/cogar_sim_500_final/rgb/000306.png,7,4,64131.0,151.44759765625,71.823411296348,True,transparent_glass,,False
000307.png,data/cogar_sim_500_final/rgb/000307.png,11,4,71845.0,165.681240234375,48.425848231883805,True,partial_occlusion,,False
000308.png,data/cogar_sim_500_final/rgb/000308.png,9,5,31439.0,157.44981770833334,49.65085212918576,True,small_parts,,False
000310.png,data/cogar_sim_500_final/rgb/000310.png,9,3,57336.0,180.63008138020834,63.74877571889079,True,reflective_metal,,False
000311.png,data/cogar_sim_500_final/rgb/000311.png,7,3,36460.0,210.1932421875,19.372869873729865,True,transparent_glass,,False
000312.png,data/cogar_sim_500_final/rgb/000312.png,10,4,53716.0,103.81755208333334,28.07532778911116,True,partial_occlusion,,False
000313.png,data/cogar_sim_500_final/rgb/000313.png,15,6,57224.0,163.70984375,67.92358678236769,True,small_parts,,False
000314.png,data/cogar_sim_500_final/rgb/000314.png,6,3,28538.0,85.16680013020833,62.1456996763528,True,dynamic_scene,,False
000315.png,data/cogar_sim_500_final/rgb/000315.png,8,4,35812.0,158.84929361979167,38.829677900985175,True,reflective_metal,,False
000316.png,data/cogar_sim_500_final/rgb/000316.png,6,3,43415.0,165.709921875,40.10217681311261,True,transparent_glass,,False
000317.png,data/cogar_sim_500_final/rgb/000317.png,10,5,62411.0,143.2637890625,51.05557734303379,True,partial_occlusion,,False
000319.png,data/cogar_sim_500_final/rgb/000319.png,6,3,22744.0,185.91359375,31.680122129288385,True,dynamic_scene,,False
000320.png,data/cogar_sim_500_final/rgb/000320.png,10,5,57792.0,99.318642578125,40.44556905397814,True,reflective_metal,,False
000321.png,data/cogar_sim_500_final/rgb/000321.png,6,4,94365.0,195.64993489583333,46.3590224750211,True,transparent_glass,,False
000322.png,data/cogar_sim_500_final/rgb/000322.png,10,6,45965.0,64.68123697916667,34.08020618979047,True,partial_occlusion,,False
000323.png,data/cogar_sim_500_final/rgb/000323.png,14,5,34798.0,139.700009765625,28.00031672997774,True,small_parts,,False
000324.png,data/cogar_sim_500_final/rgb/000324.png,8,5,31843.0,160.25687174479165,34.65800618266679,True,dynamic_scene,,False
000325.png,data/cogar_sim_500_final/rgb/000325.png,9,5,34923.0,131.77551432291668,53.73829320849365,True,reflective_metal,,False
000326.png,data/cogar_sim_500_final/rgb/000326.png,8,6,39013.0,99.98335611979167,29.852091106385828,True,transparent_glass,,False
000327.png,data/cogar_sim_500_final/rgb/000327.png,10,6,46205.0,83.06449544270833,69.39152250582497,True,partial_occlusion,,False
000328.png,data/cogar_sim_500_final/rgb/000328.png,14,6,41305.0,111.42559895833334,30.879723907437743,True,small_parts,,False
000329.png,data/cogar_sim_500_final/rgb/000329.png,6,4,35793.0,191.38904296875,39.84974260158045,True,dynamic_scene,,False
000330.png,data/cogar_sim_500_final/rgb/000330.png,7,4,48620.0,175.40029296875,49.31519162402362,True,reflective_metal,,False
000331.png,data/cogar_sim_500_final/rgb/000331.png,9,4,58156.0,132.07486653645833,31.60104067835178,True,transparent_glass,,False
000332.png,data/cogar_sim_500_final/rgb/000332.png,11,5,64646.0,164.94703125,49.930621791527955,True,partial_occlusion,,False
000333.png,data/cogar_sim_500_final/rgb/000333.png,14,7,50213.0,39.44029296875,22.304698307326102,True,small_parts,,False
000335.png,data/cogar_sim_500_final/rgb/000335.png,10,3,58600.0,183.31076497395833,61.81931430462895,True,reflective_metal,,False
000336.png,data/cogar_sim_500_final/rgb/000336.png,6,4,44038.0,172.88591145833334,50.19596550077168,True,transparent_glass,,False
000337.png,data/cogar_sim_500_final/rgb/000337.png,11,4,71145.0,116.776123046875,38.180888844945294,True,partial_occlusion,,False
000338.png,data/cogar_sim_500_final/rgb/000338.png,12,5,26759.0,160.63213216145834,43.516143235372915,True,small_parts,,False
000339.png,data/cogar_sim_500_final/rgb/000339.png,6,4,26779.0,123.85154296875,52.53555391688207,True,dynamic_scene,,False
000340.png,data/cogar_sim_500_final/rgb/000340.png,9,6,33412.0,134.27722330729168,37.14138877139764,True,reflective_metal,,False
000341.png,data/cogar_sim_500_final/rgb/000341.png,8,3,32748.0,206.24391276041666,37.34286268196449,True,transparent_glass,,False
000342.png,data/cogar_sim_500_final/rgb/000342.png,12,8,57123.0,150.64717122395834,40.34233255973191,True,partial_occlusion,,False
000343.png,data/cogar_sim_500_final/rgb/000343.png,15,5,30408.0,114.32486979166667,29.19358954558282,True,small_parts,,False
000344.png,data/cogar_sim_500_final/rgb/000344.png,9,6,42086.0,139.30741861979166,53.33027316740384,True,dynamic_scene,,False
000345.png,data/cogar_sim_500_final/rgb/000345.png,9,4,75732.0,26.235940755208333,8.688636349939504,True,reflective_metal,dark,True
000346.png,data/cogar_sim_500_final/rgb/000346.png,7,2,104840.0,170.265302734375,47.856530739085215,True,transparent_glass,,False
000347.png,data/cogar_sim_500_final/rgb/000347.png,9,4,44992.0,168.47229817708333,47.20728621655691,True,partial_occlusion,,False
000348.png,data/cogar_sim_500_final/rgb/000348.png,10,6,32051.0,207.86710286458333,29.008497113046857,True,small_parts,,False
000349.png,data/cogar_sim_500_final/rgb/000349.png,6,3,21931.0,160.871494140625,36.40351804727209,True,dynamic_scene,,False
000350.png,data/cogar_sim_500_final/rgb/000350.png,7,3,29606.0,176.990009765625,38.58623401595132,True,reflective_metal,,False
000351.png,data/cogar_sim_500_final/rgb/000351.png,6,4,41335.0,156.00527018229167,31.89923682654185,True,transparent_glass,,False
000352.png,data/cogar_sim_500_final/rgb/000352.png,9,4,78346.0,150.939169921875,37.090300240995894,True,partial_occlusion,,False
000353.png,data/cogar_sim_500_final/rgb/000353.png,10,4,30634.0,182.626181640625,64.55307053450791,True,small_parts,,False
000354.png,data/cogar_sim_500_final/rgb/000354.png,6,4,34697.0,147.10116536458332,65.66985124030033,True,dynamic_scene,,False
000355.png,data/cogar_sim_500_final/rgb/000355.png,9,5,46047.0,195.37861328125,31.764159074699972,True,reflective_metal,,False
000356.png,data/cogar_sim_500_final/rgb/000356.png,6,3,36858.0,181.253232421875,45.958352243293454,True,transparent_glass,,False
000357.png,data/cogar_sim_500_final/rgb/000357.png,8,4,70281.0,84.64876953125,53.19782645956886,True,partial_occlusion,,False
000358.png,data/cogar_sim_500_final/rgb/000358.png,11,7,68182.0,189.065263671875,57.97550933549808,True,small_parts,,False
000359.png,data/cogar_sim_500_final/rgb/000359.png,5,2,27695.0,101.6759375,41.04877493422015,True,dynamic_scene,,False
000360.png,data/cogar_sim_500_final/rgb/000360.png,8,3,49666.0,100.82078776041666,53.003299746476635,True,reflective_metal,,False
000361.png,data/cogar_sim_500_final/rgb/000361.png,10,6,44615.0,89.71876953125,44.17963867241933,True,transparent_glass,,False
000362.png,data/cogar_sim_500_final/rgb/000362.png,11,7,53574.0,138.333798828125,79.54541475585431,True,partial_occlusion,,False
000363.png,data/cogar_sim_500_final/rgb/000363.png,9,5,24595.0,199.63576497395835,40.36970455349444,True,small_parts,,False
000364.png,data/cogar_sim_500_final/rgb/000364.png,9,5,57288.0,161.0951171875,48.90549209595713,True,dynamic_scene,,False
000365.png,data/cogar_sim_500_final/rgb/000365.png,8,4,48853.0,210.76061197916667,45.5112579580873,True,reflective_metal,,False
000366.png,data/cogar_sim_500_final/rgb/000366.png,8,3,59043.0,110.23639973958333,31.704320721357654,True,transparent_glass,,False
000369.png,data/cogar_sim_500_final/rgb/000369.png,9,4,45192.0,119.15516927083333,35.2980662514413,True,dynamic_scene,,False
000370.png,data/cogar_sim_500_final/rgb/000370.png,10,3,48929.0,183.876435546875,63.45058836186272,True,reflective_metal,,False
000371.png,data/cogar_sim_500_final/rgb/000371.png,6,2,78314.0,22.611936848958333,4.418292802393093,True,transparent_glass,dark;low_texture_or_empty,True
000372.png,data/cogar_sim_500_final/rgb/000372.png,8,6,67639.0,123.06256184895834,69.01111197661888,True,partial_occlusion,,False
000373.png,data/cogar_sim_500_final/rgb/000373.png,6,4,26814.0,104.885732421875,59.9988308226256,True,small_parts,,False
000375.png,data/cogar_sim_500_final/rgb/000375.png,7,4,40771.0,173.65307942708333,56.38818268144565,True,reflective_metal,,False
000376.png,data/cogar_sim_500_final/rgb/000376.png,7,4,67525.0,131.78326497395832,58.54167359593388,True,transparent_glass,,False
000378.png,data/cogar_sim_500_final/rgb/000378.png,12,6,46130.0,112.91380859375,44.00854401183353,True,small_parts,,False
000379.png,data/cogar_sim_500_final/rgb/000379.png,10,6,38213.0,163.765078125,44.92896064256305,True,dynamic_scene,,False
000380.png,data/cogar_sim_500_final/rgb/000380.png,10,5,57257.0,88.881181640625,65.52650033482459,True,reflective_metal,,False
000382.png,data/cogar_sim_500_final/rgb/000382.png,11,6,22806.0,151.62923502604167,86.93780316191882,True,partial_occlusion,,False
000383.png,data/cogar_sim_500_final/rgb/000383.png,13,4,35834.0,91.54001953125,32.85322710556177,True,small_parts,,False
000384.png,data/cogar_sim_500_final/rgb/000384.png,6,2,33805.0,156.25053059895833,43.796323073490164,True,dynamic_scene,,False
000387.png,data/cogar_sim_500_final/rgb/000387.png,8,5,38384.0,181.16924479166667,69.61072673642627,True,partial_occlusion,,False
000388.png,data/cogar_sim_500_final/rgb/000388.png,11,5,17282.0,148.33557291666668,20.215177625798884,True,small_parts,,False
000391.png,data/cogar_sim_500_final/rgb/000391.png,10,4,50092.0,158.42470052083334,31.502054236736225,True,transparent_glass,,False
000392.png,data/cogar_sim_500_final/rgb/000392.png,9,5,25890.0,174.46300455729167,75.25933175861904,True,partial_occlusion,,False
000393.png,data/cogar_sim_500_final/rgb/000393.png,15,5,40146.0,168.848017578125,56.77428648976195,True,small_parts,,False
000396.png,data/cogar_sim_500_final/rgb/000396.png,9,4,83817.0,190.612490234375,36.75885206752477,True,transparent_glass,,False
000398.png,data/cogar_sim_500_final/rgb/000398.png,12,4,29598.0,170.50015299479168,22.64890814898537,True,small_parts,,False
000399.png,data/cogar_sim_500_final/rgb/000399.png,6,4,18714.0,180.229306640625,65.14618662174472,True,dynamic_scene,,False
000400.png,data/cogar_sim_500_final/rgb/000400.png,8,4,38361.0,179.885712890625,37.90513379839648,True,reflective_metal,,False
000402.png,data/cogar_sim_500_final/rgb/000402.png,12,6,52547.0,133.13734049479166,57.87964705479335,True,partial_occlusion,,False
000403.png,data/cogar_sim_500_final/rgb/000403.png,10,4,37674.0,129.2160546875,61.71982536031211,True,small_parts,,False
000404.png,data/cogar_sim_500_final/rgb/000404.png,8,5,45349.0,144.47155924479168,31.69483455513863,True,dynamic_scene,,False
000405.png,data/cogar_sim_500_final/rgb/000405.png,6,4,43712.0,136.28428385416666,45.075227734826925,True,reflective_metal,,False
000406.png,data/cogar_sim_500_final/rgb/000406.png,7,3,59361.0,189.76664388020833,31.107195710952166,True,transparent_glass,,False
000407.png,data/cogar_sim_500_final/rgb/000407.png,9,4,61716.0,112.77030924479166,55.375150894223424,True,partial_occlusion,,False
000408.png,data/cogar_sim_500_final/rgb/000408.png,12,5,76691.0,123.29869140625,74.38846942708426,True,small_parts,,False
000410.png,data/cogar_sim_500_final/rgb/000410.png,8,3,34447.0,155.62155924479165,45.951205814406244,True,reflective_metal,,False
000411.png,data/cogar_sim_500_final/rgb/000411.png,8,4,72271.0,145.39741536458334,50.65371289489458,True,transparent_glass,,False
000412.png,data/cogar_sim_500_final/rgb/000412.png,9,5,79951.0,161.23901041666667,56.94272595674805,True,partial_occlusion,,False
000413.png,data/cogar_sim_500_final/rgb/000413.png,13,4,14873.0,175.375849609375,50.67100529974472,True,small_parts,,False
000414.png,data/cogar_sim_500_final/rgb/000414.png,9,5,44744.0,187.29486328125,49.36072297193425,True,dynamic_scene,,False
000415.png,data/cogar_sim_500_final/rgb/000415.png,7,3,32013.0,59.80789388020833,59.06558214668912,True,reflective_metal,,False
000416.png,data/cogar_sim_500_final/rgb/000416.png,9,2,71401.0,189.88116536458332,27.802725448990167,True,transparent_glass,,False
000417.png,data/cogar_sim_500_final/rgb/000417.png,10,5,79855.0,107.629228515625,45.245259512175224,True,partial_occlusion,,False
000418.png,data/cogar_sim_500_final/rgb/000418.png,13,4,22444.0,113.619541015625,40.706110538910494,True,small_parts,,False
000419.png,data/cogar_sim_500_final/rgb/000419.png,8,3,48655.0,83.39470052083334,29.362796876406442,True,dynamic_scene,,False
000421.png,data/cogar_sim_500_final/rgb/000421.png,8,4,32838.0,100.64049479166667,42.13253897690713,True,transparent_glass,,False
000422.png,data/cogar_sim_500_final/rgb/000422.png,7,4,27572.0,79.89201497395834,50.56004632014896,True,partial_occlusion,,False
000423.png,data/cogar_sim_500_final/rgb/000423.png,11,5,28296.0,110.92418294270833,52.410195238377675,True,small_parts,,False
000424.png,data/cogar_sim_500_final/rgb/000424.png,10,4,85527.0,187.567060546875,57.6299807050127,True,dynamic_scene,,False
000426.png,data/cogar_sim_500_final/rgb/000426.png,8,3,79082.0,191.31453776041667,43.35323276593902,True,transparent_glass,,False
000427.png,data/cogar_sim_500_final/rgb/000427.png,9,6,64698.0,169.26222330729166,50.15278861373501,True,partial_occlusion,,False
000429.png,data/cogar_sim_500_final/rgb/000429.png,9,5,62402.0,134.51355143229168,67.23166575476742,True,dynamic_scene,,False
000430.png,data/cogar_sim_500_final/rgb/000430.png,7,3,36085.0,114.2005078125,42.46852815740981,True,reflective_metal,,False
000431.png,data/cogar_sim_500_final/rgb/000431.png,5,3,35411.0,140.480029296875,51.82747469945936,True,transparent_glass,,False
000432.png,data/cogar_sim_500_final/rgb/000432.png,12,6,67794.0,134.977294921875,55.23654220265303,True,partial_occlusion,,False
000434.png,data/cogar_sim_500_final/rgb/000434.png,9,5,50531.0,139.93014973958333,52.18585030928996,True,dynamic_scene,,False
000435.png,data/cogar_sim_500_final/rgb/000435.png,9,4,45578.0,154.94354817708333,40.349365371067975,True,reflective_metal,,False
000436.png,data/cogar_sim_500_final/rgb/000436.png,6,3,51866.0,131.62192708333333,38.726595464697766,True,transparent_glass,,False
000438.png,data/cogar_sim_500_final/rgb/000438.png,10,6,60317.0,160.3628125,46.025556560167495,True,small_parts,,False
000439.png,data/cogar_sim_500_final/rgb/000439.png,7,4,20711.0,199.29295247395834,41.46744419658583,True,dynamic_scene,,False
000440.png,data/cogar_sim_500_final/rgb/000440.png,9,4,35499.0,125.49068033854167,44.318033391801436,True,reflective_metal,,False
000442.png,data/cogar_sim_500_final/rgb/000442.png,9,5,81343.0,161.58283528645833,61.5120995595303,True,partial_occlusion,,False
000443.png,data/cogar_sim_500_final/rgb/000443.png,11,6,44844.0,174.35264973958334,57.3004502748699,True,small_parts,,False
000444.png,data/cogar_sim_500_final/rgb/000444.png,7,4,47165.0,201.34269856770834,44.94124516161146,True,dynamic_scene,,False
000445.png,data/cogar_sim_500_final/rgb/000445.png,6,4,58723.0,116.76639322916667,36.094624874123625,True,reflective_metal,,False
000446.png,data/cogar_sim_500_final/rgb/000446.png,9,5,98345.0,193.03369140625,54.44270931871468,True,transparent_glass,,False
000447.png,data/cogar_sim_500_final/rgb/000447.png,9,6,76850.0,120.36812174479167,43.29238752669134,True,partial_occlusion,,False
000448.png,data/cogar_sim_500_final/rgb/000448.png,12,5,70461.0,175.23342447916667,60.12709958212153,True,small_parts,,False
000449.png,data/cogar_sim_500_final/rgb/000449.png,8,2,48632.0,169.63659505208332,61.59983233007886,True,dynamic_scene,,False
000450.png,data/cogar_sim_500_final/rgb/000450.png,6,4,39130.0,201.89036458333334,26.281664773231086,True,reflective_metal,,False
000452.png,data/cogar_sim_500_final/rgb/000452.png,8,4,45299.0,135.07943684895832,54.18621173324971,True,partial_occlusion,,False
000453.png,data/cogar_sim_500_final/rgb/000453.png,10,5,41879.0,197.184541015625,34.93089164848707,True,small_parts,,False
000454.png,data/cogar_sim_500_final/rgb/000454.png,9,3,31018.0,135.33527994791666,60.133829340118744,True,dynamic_scene,,False
000456.png,data/cogar_sim_500_final/rgb/000456.png,9,5,41844.0,109.00119791666667,41.54976236359536,True,transparent_glass,,False
000457.png,data/cogar_sim_500_final/rgb/000457.png,8,5,45164.0,193.15201497395833,69.41777782222518,True,partial_occlusion,,False
000458.png,data/cogar_sim_500_final/rgb/000458.png,13,3,15442.0,199.41287109375,27.461492920989002,True,small_parts,,False
000459.png,data/cogar_sim_500_final/rgb/000459.png,6,5,41762.0,126.46594401041666,60.51344380015202,True,dynamic_scene,,False
000461.png,data/cogar_sim_500_final/rgb/000461.png,7,5,77993.0,183.63746744791666,55.10377073590651,True,transparent_glass,,False
000462.png,data/cogar_sim_500_final/rgb/000462.png,8,6,62380.0,141.92707682291666,39.24051754712843,True,partial_occlusion,,False
000463.png,data/cogar_sim_500_final/rgb/000463.png,15,6,34283.0,146.41708984375,45.679391675269244,True,small_parts,,False
000464.png,data/cogar_sim_500_final/rgb/000464.png,7,5,32637.0,183.39573567708334,48.562382842983176,True,dynamic_scene,,False
000465.png,data/cogar_sim_500_final/rgb/000465.png,6,4,71544.0,134.74045247395833,73.28887461438595,True,reflective_metal,,False
000466.png,data/cogar_sim_500_final/rgb/000466.png,7,5,48346.0,141.81819661458334,47.07165644799658,True,transparent_glass,,False
000467.png,data/cogar_sim_500_final/rgb/000467.png,9,6,50523.0,177.2021875,57.117072404479856,True,partial_occlusion,,False
000468.png,data/cogar_sim_500_final/rgb/000468.png,8,5,56825.0,98.37821614583333,25.478925231109095,True,small_parts,,False
000470.png,data/cogar_sim_500_final/rgb/000470.png,6,4,53520.0,105.66184244791667,37.50772617965378,True,reflective_metal,,False
000471.png,data/cogar_sim_500_final/rgb/000471.png,6,4,40517.0,52.41626627604167,59.227242193353376,True,transparent_glass,,False
000473.png,data/cogar_sim_500_final/rgb/000473.png,13,6,60713.0,156.72188802083335,52.587817959461496,True,small_parts,,False
000474.png,data/cogar_sim_500_final/rgb/000474.png,7,3,36921.0,113.60061848958334,46.51375776128826,True,dynamic_scene,,False
000475.png,data/cogar_sim_500_final/rgb/000475.png,10,4,44940.0,152.543662109375,57.15571823951102,True,reflective_metal,,False
000477.png,data/cogar_sim_500_final/rgb/000477.png,10,6,52019.0,188.84311197916668,45.1774110821594,True,partial_occlusion,,False
000478.png,data/cogar_sim_500_final/rgb/000478.png,12,6,37072.0,180.74448893229166,36.448292121846904,True,small_parts,,False
000480.png,data/cogar_sim_500_final/rgb/000480.png,10,5,63050.0,131.69153971354166,42.006830871679504,True,reflective_metal,,False
000481.png,data/cogar_sim_500_final/rgb/000481.png,10,5,89467.0,147.02367513020835,40.536402461420415,True,transparent_glass,,False
000482.png,data/cogar_sim_500_final/rgb/000482.png,8,4,51986.0,103.462890625,45.9936805326118,True,partial_occlusion,,False
000483.png,data/cogar_sim_500_final/rgb/000483.png,11,7,74393.0,183.090439453125,52.74070564842549,True,small_parts,,False
000484.png,data/cogar_sim_500_final/rgb/000484.png,8,5,49295.0,166.733955078125,67.73425938125898,True,dynamic_scene,,False
000486.png,data/cogar_sim_500_final/rgb/000486.png,6,3,42673.0,225.624921875,14.831048732450215,True,transparent_glass,,False
000487.png,data/cogar_sim_500_final/rgb/000487.png,9,5,56959.0,124.95756184895833,42.15773547751205,True,partial_occlusion,,False
000488.png,data/cogar_sim_500_final/rgb/000488.png,11,5,32924.0,122.68149088541666,39.98228925771606,True,small_parts,,False
000490.png,data/cogar_sim_500_final/rgb/000490.png,9,4,25147.0,212.83206380208333,30.24538726945421,True,reflective_metal,,False
000491.png,data/cogar_sim_500_final/rgb/000491.png,6,5,38617.0,205.75816080729166,28.863637061254572,True,transparent_glass,,False
000492.png,data/cogar_sim_500_final/rgb/000492.png,10,6,67849.0,166.47531901041665,46.84938685191981,True,partial_occlusion,,False
000494.png,data/cogar_sim_500_final/rgb/000494.png,7,3,30171.0,160.67246744791666,37.24728581457078,True,dynamic_scene,,False
000496.png,data/cogar_sim_500_final/rgb/000496.png,7,3,80896.0,117.55058919270833,62.64466117352763,True,transparent_glass,,False
000498.png,data/cogar_sim_500_final/rgb/000498.png,12,7,55504.0,127.74467447916666,52.24466876483342,True,small_parts,,False
000499.png,data/cogar_sim_500_final/rgb/000499.png,10,5,56307.0,148.13224283854166,41.78436431279484,True,dynamic_scene,,False
000500.png,data/cogar_sim_500_final/rgb/000500.png,6,3,28252.0,184.671669921875,46.071863682598334,True,reflective_metal,,False
000501.png,data/cogar_sim_500_final/rgb/000501.png,10,4,62728.0,161.92311848958335,32.80942496565744,True,transparent_glass,,False
000502.png,data/cogar_sim_500_final/rgb/000502.png,10,6,76576.0,174.42464518229167,56.12699292383551,True,partial_occlusion,,False
000503.png,data/cogar_sim_500_final/rgb/000503.png,11,7,41547.0,147.3459765625,76.5135346446101,True,small_parts,,False
000506.png,data/cogar_sim_500_final/rgb/000506.png,7,3,52985.0,130.966748046875,18.24426791146528,True,transparent_glass,,False
000507.png,data/cogar_sim_500_final/rgb/000507.png,7,5,42354.0,187.86381510416666,47.850844121093935,True,partial_occlusion,,False
000509.png,data/cogar_sim_500_final/rgb/000509.png,6,4,51758.0,181.89026041666668,43.2804417967248,True,dynamic_scene,,False
000510.png,data/cogar_sim_500_final/rgb/000510.png,7,4,39310.0,125.77338541666667,49.58104837607011,True,reflective_metal,,False
000511.png,data/cogar_sim_500_final/rgb/000511.png,8,4,23607.0,173.01377604166666,37.192257298112594,True,transparent_glass,,False
000512.png,data/cogar_sim_500_final/rgb/000512.png,11,5,37860.0,159.852119140625,53.6340648576301,True,partial_occlusion,,False
000513.png,data/cogar_sim_500_final/rgb/000513.png,14,6,43653.0,199.29086263020832,60.57968644684501,True,small_parts,,False
000515.png,data/cogar_sim_500_final/rgb/000515.png,8,5,32134.0,146.54826822916667,48.237667299322595,True,reflective_metal,,False
000516.png,data/cogar_sim_500_final/rgb/000516.png,8,4,84955.0,93.94662109375,70.27518668942854,True,transparent_glass,,False
000518.png,data/cogar_sim_500_final/rgb/000518.png,11,5,29146.0,198.76429361979166,31.020601339695002,True,small_parts,,False
000519.png,data/cogar_sim_500_final/rgb/000519.png,7,4,31715.0,76.41386067708333,45.00305496651456,True,dynamic_scene,,False
000520.png,data/cogar_sim_500_final/rgb/000520.png,10,4,57628.0,128.1169921875,44.76938386999421,True,reflective_metal,,False
000521.png,data/cogar_sim_500_final/rgb/000521.png,6,4,42810.0,134.405673828125,43.86118627177164,True,transparent_glass,,False
000522.png,data/cogar_sim_500_final/rgb/000522.png,9,4,41274.0,42.464108072916666,36.47405150409997,True,partial_occlusion,,False
000523.png,data/cogar_sim_500_final/rgb/000523.png,15,5,46503.0,126.67906901041667,57.46323806191521,True,small_parts,,False
000524.png,data/cogar_sim_500_final/rgb/000524.png,9,5,41316.0,134.33332356770833,29.655622670011248,True,dynamic_scene,,False
000525.png,data/cogar_sim_500_final/rgb/000525.png,4,2,12536.0,120.991318359375,34.76774416977837,True,reflective_metal,,False
000527.png,data/cogar_sim_500_final/rgb/000527.png,8,4,36965.0,124.28935546875,40.44737776994681,True,partial_occlusion,,False
000528.png,data/cogar_sim_500_final/rgb/000528.png,16,5,31268.0,197.96630533854167,71.96354971592677,True,small_parts,,False
000529.png,data/cogar_sim_500_final/rgb/000529.png,10,4,42359.0,113.25287109375,45.945284787786214,True,dynamic_scene,,False
000530.png,data/cogar_sim_500_final/rgb/000530.png,6,4,32918.0,202.03635416666665,31.820500487755258,True,reflective_metal,,False
000533.png,data/cogar_sim_500_final/rgb/000533.png,8,5,39015.0,121.6729296875,36.74835895230921,True,small_parts,,False
000534.png,data/cogar_sim_500_final/rgb/000534.png,7,4,49384.0,156.431640625,84.65783287351265,True,dynamic_scene,,False
000536.png,data/cogar_sim_500_final/rgb/000536.png,8,5,49401.0,144.50115885416668,65.28776828364668,True,transparent_glass,,False
000537.png,data/cogar_sim_500_final/rgb/000537.png,8,5,68707.0,134.51159830729168,63.761353326127484,True,partial_occlusion,,False
000538.png,data/cogar_sim_500_final/rgb/000538.png,16,6,31591.0,141.13316080729166,48.09960611786954,True,small_parts,,False
000539.png,data/cogar_sim_500_final/rgb/000539.png,6,3,31678.0,109.03805989583333,52.517187135960505,True,dynamic_scene,,False
000541.png,data/cogar_sim_500_final/rgb/000541.png,7,4,41098.0,207.79171549479167,48.263692530238835,True,transparent_glass,,False
000542.png,data/cogar_sim_500_final/rgb/000542.png,9,6,37237.0,161.036943359375,42.292077779065075,True,partial_occlusion,,False
000543.png,data/cogar_sim_500_final/rgb/000543.png,12,6,42727.0,94.55451497395833,43.42501660540977,True,small_parts,,False
000544.png,data/cogar_sim_500_final/rgb/000544.png,8,5,40431.0,152.53776041666666,36.10579876362336,True,dynamic_scene,,False
000545.png,data/cogar_sim_500_final/rgb/000545.png,9,5,100410.0,151.471318359375,83.45692168792178,True,reflective_metal,,False
000546.png,data/cogar_sim_500_final/rgb/000546.png,9,5,72341.0,137.08544270833335,38.77967241368012,True,transparent_glass,,False
000548.png,data/cogar_sim_500_final/rgb/000548.png,15,7,51812.0,178.61050455729168,52.772159417406364,True,small_parts,,False
000549.png,data/cogar_sim_500_final/rgb/000549.png,6,2,19964.0,128.0584375,24.6391349112175,True,dynamic_scene,,False
000550.png,data/cogar_sim_500_final/rgb/000550.png,9,4,95306.0,178.10546223958335,44.13633578844765,True,reflective_metal,,False
000551.png,data/cogar_sim_500_final/rgb/000551.png,10,5,61432.0,64.99943033854167,56.40166460183402,True,transparent_glass,,False
